scenario_id,step,acquisition_type,alt_policy_id,chosen_policy_id,canonical_ref_action,canonical_alt_action,sbs_ref_anwg,sbs_cf_anwg,sbs_delta_anwg,sbs_abs_delta_anwg,sbs_nonzero,alive_delta_anwg,alive_abs_delta_anwg,alive_nonzero,fold,n_elevated_mechanisms,live_fingerprint_unchanged,cf_extra_steps,ref_extra_steps
joint_mm_0194,483,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (4,)),)",(),0.2588891706184237,0.2588891706184237,0.0,0.0,False,0.0,0.0,False,3,2,True,4783,4783
joint_mm_0194,605,DISAGREEMENT,chunked_prefill_small,full_prefill,"((0, (6,)),)",(),0.2588891706184237,0.2588891706184237,0.0,0.0,False,0.0,0.0,False,3,2,True,4661,4661
joint_mm_0194,649,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (7,)),)",(),0.2588891706184237,0.2588891706184237,0.0,0.0,False,0.0,0.0,False,3,2,True,4617,4617
joint_mm_0194,863,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (8,)),)",(),0.2588891706184237,0.2588891706184237,0.0,0.0,False,0.0,0.0,False,3,2,True,4404,4403
joint_mm_0194,1212,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (11,)),)",(),0.2588891706184237,0.2588891706184237,0.0,0.0,False,0.0,0.0,False,3,2,True,4054,4054
joint_mm_0194,1377,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (19,)),)",(),0.23393026549244852,0.2588891706184237,0.024958905125975178,0.024958905125975178,True,0.0,0.0,False,3,2,True,3890,3717
joint_mm_0194,1483,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (12,)),)",(),0.23393026549244852,0.23393026549244852,0.0,0.0,False,0.0,0.0,False,3,2,True,3611,3737
joint_mm_0194,1486,DISAGREEMENT,chunked_prefill_small,full_prefill,"((0, (13,)),)",(),0.24534994032066415,0.23393026549244852,-0.011419674828215626,0.011419674828215626,True,0.0,0.0,False,3,2,True,3734,3728
joint_mm_0194,1697,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (24,)),)",(),0.23393026549244852,0.24534994032066415,0.011419674828215626,0.011419674828215626,True,0.0,0.0,False,3,2,True,3517,3550
joint_mm_0195,19,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (0,)),)","((0, (0,)),)",0.9587510096914218,0.9587510096914218,0.0,0.0,False,0.0,0.0,False,1,1,True,1205,1205
joint_mm_0195,22,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (1,)),)","((0, (1,)),)",0.9587510096914218,0.9587510096914218,0.0,0.0,False,0.0,0.0,False,1,1,True,1202,1202
joint_mm_0195,43,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (2,)),)","((0, (2,)),)",0.9587510096914218,0.9587510096914218,0.0,0.0,False,0.0,0.0,False,1,1,True,1181,1181
joint_mm_0195,62,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (3,)),)","((0, (3,)),)",0.9587510096914218,0.9587510096914218,0.0,0.0,False,0.0,0.0,False,1,1,True,1162,1162
joint_mm_0195,67,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (4,)),)","((0, (4,)),)",0.9587510096914218,0.9587510096914218,0.0,0.0,False,0.0,0.0,False,1,1,True,1157,1157
joint_mm_0195,373,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (38,)),)",(),0.9587510096914218,0.9587510096914218,0.0,0.0,False,0.0,0.0,False,1,1,True,851,851
joint_mm_0195,376,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (39,)),)",(),0.9587510096914218,0.9587510096914218,0.0,0.0,False,0.0,0.0,False,1,1,True,848,848
joint_mm_0195,384,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (40,)),)",(),0.9381265145371328,0.9587510096914218,0.02062449515428899,0.02062449515428899,True,0.0,0.0,False,1,1,True,840,840
joint_mm_0195,429,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (46,)),)",(),0.9381265145371328,0.9381265145371328,0.0,0.0,False,0.0,0.0,False,1,1,True,795,795
joint_mm_0195,439,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (50,)),)",(),0.9381265145371328,0.9381265145371328,0.0,0.0,False,0.0,0.0,False,1,1,True,785,785
joint_mm_0195,523,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (60,)),)",(),0.9253545559085629,0.9381265145371328,0.012771958628569946,0.012771958628569946,True,0.0,0.0,False,1,1,True,701,699
joint_mm_0195,529,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (45,)),)",(),0.9381265145371328,0.9253545559085629,-0.012771958628569946,0.012771958628569946,True,0.0,0.0,False,1,1,True,694,693
joint_mm_0195,533,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (52,)),)",(),0.9381265145371328,0.9381265145371328,0.0,0.0,False,0.0,0.0,False,1,1,True,689,680
joint_mm_0195,547,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (64,)),)",(),0.8919581021257038,0.9381265145371328,0.046168412411428994,0.046168412411428994,True,0.0,0.0,False,1,1,True,666,682
joint_mm_0195,570,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (41,)),)",(),0.9125825972799928,0.8919581021257038,-0.02062449515428899,0.02062449515428899,True,0.0,0.0,False,1,1,True,659,659
joint_mm_0196,3,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (0, 1)),)","((0, (0, 1)),)",0.02920238476315906,0.02920238476315906,0.0,0.0,False,0.0,0.0,False,2,4,True,992,992
joint_mm_0196,5,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (2, 3)),)","((0, (2, 3)),)",0.02920238476315906,0.02920238476315906,0.0,0.0,False,0.0,0.0,False,2,4,True,990,990
joint_mm_0196,6,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (4, 5)),)","((0, (4, 5)),)",0.02920238476315906,0.02920238476315906,0.0,0.0,False,0.0,0.0,False,2,4,True,989,989
joint_mm_0196,7,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (6, 7, 8)),)","((0, (6, 7, 8)),)",0.02920238476315906,0.02920238476315906,0.0,0.0,False,0.0,0.0,False,2,4,True,988,988
joint_mm_0196,8,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (9,)),)","((0, (9,)),)",0.02920238476315906,0.02920238476315906,0.0,0.0,False,0.0,0.0,False,2,4,True,987,987
joint_mm_0196,91,DISAGREEMENT,chunked_prefill_small,full_prefill,"((0, (17, 18, 19)),)","((0, (17,)),)",0.02920238476315906,0.02920238476315906,0.0,0.0,False,0.0,0.0,False,2,4,True,904,904
joint_mm_0196,126,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (22,)),)",(),0.02920238476315906,0.02920238476315906,0.0,0.0,False,0.0,0.0,False,2,4,True,870,869
joint_mm_0196,135,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (23,)),)",(),0.02920238476315906,0.02920238476315906,0.0,0.0,False,0.0,0.0,False,2,4,True,868,860
joint_mm_0196,166,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (24,)),)",(),0.02920238476315906,0.02920238476315906,0.0,0.0,False,0.0,0.0,False,2,4,True,829,841
joint_mm_0196,169,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (25,)),)",(),0.02920238476315906,0.02920238476315906,0.0,0.0,False,0.0,0.0,False,2,4,True,838,853
joint_mm_0196,170,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (26,)),)",(),0.02920238476315906,0.02920238476315906,0.0,0.0,False,0.0,0.0,False,2,4,True,852,852
joint_mm_0196,211,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (35,)),)",(),0.02920238476315906,0.02920238476315906,0.0,0.0,False,0.0,0.0,False,2,4,True,811,811
joint_mm_0196,223,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (44,)),)",(),0.02920238476315906,0.02920238476315906,0.0,0.0,False,0.0,0.0,False,2,4,True,799,799
joint_mm_0196,230,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (49,)),)",(),0.02920238476315906,0.02920238476315906,0.0,0.0,False,0.0,0.0,False,2,4,True,792,792
joint_mm_0196,231,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (27,)),)",(),0.02920238476315906,0.02920238476315906,0.0,0.0,False,0.0,0.0,False,2,4,True,792,756
joint_mm_0197,42,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (0,)),)","((0, (0,)),)",0.0122241808599936,0.0122241808599936,0.0,0.0,False,0.0,0.0,False,4,4,True,3389,3389
joint_mm_0197,92,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (1,)),)","((0, (1,)),)",0.0122241808599936,0.0122241808599936,0.0,0.0,False,0.0,0.0,False,4,4,True,3339,3339
joint_mm_0197,130,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (2,)),)","((0, (2,)),)",0.0122241808599936,0.0122241808599936,0.0,0.0,False,0.0,0.0,False,4,4,True,3301,3301
joint_mm_0197,135,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (3,)),)","((0, (3,)),)",0.0122241808599936,0.0122241808599936,0.0,0.0,False,0.0,0.0,False,4,4,True,3296,3296
joint_mm_0197,137,AGREEMENT_CONTROL,chunked_prefill_small,full_prefill,"((0, (4,)),)","((0, (4,)),)",0.0122241808599936,0.0122241808599936,0.0,0.0,False,0.0,0.0,False,4,4,True,3294,3294
joint_mm_0197,139,DISAGREEMENT,chunked_prefill_small,full_prefill,"((0, (6, 7)),)",(),0.036672542579980795,0.0122241808599936,-0.024448361719987197,0.024448361719987197,True,0.0,0.0,False,4,4,True,3292,3211
joint_mm_0197,598,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (17,)),)",(),0.036672542579980795,0.036672542579980795,0.0,0.0,False,0.0,0.0,False,4,4,True,2752,2752
joint_mm_0197,610,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (9,)),)",(),0.0244483617199872,0.036672542579980795,0.012224180859993595,0.012224180859993595,True,0.0,0.0,False,4,4,True,2740,2785
joint_mm_0197,611,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (12,)),)",(),0.0244483617199872,0.0244483617199872,0.0,0.0,False,0.0,0.0,False,4,4,True,2735,2783
joint_mm_0197,653,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (10,)),)",(),0.0244483617199872,0.0244483617199872,0.0,0.0,False,0.0,0.0,False,4,4,True,2741,2736
joint_mm_0197,654,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (13,)),)",(),0.0244483617199872,0.0244483617199872,0.0,0.0,False,0.0,0.0,False,4,4,True,2735,2692
joint_mm_0197,658,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (8,)),)",(),0.0122241808599936,0.0244483617199872,0.0122241808599936,0.0122241808599936,True,0.0,0.0,False,4,4,True,2688,2595
joint_mm_0197,663,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (11,)),)",(),0.0244483617199872,0.0122241808599936,-0.0122241808599936,0.0122241808599936,True,0.0,0.0,False,4,4,True,2590,2638
joint_mm_0197,667,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (14,)),)",(),0.0244483617199872,0.0244483617199872,0.0,0.0,False,0.0,0.0,False,4,4,True,2634,2542
joint_mm_0197,1136,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (18,)),)",(),0.0244483617199872,0.0244483617199872,0.0,0.0,False,0.0,0.0,False,4,4,True,2073,2067
joint_mm_0198,6,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (0,)),)","((0, (0,)),)",0.13042247102134558,0.13042247102134558,0.0,0.0,False,0.0,0.0,False,4,3,True,1541,1541
joint_mm_0198,8,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (1,)),)","((0, (1,)),)",0.13042247102134558,0.13042247102134558,0.0,0.0,False,0.0,0.0,False,4,3,True,1539,1539
joint_mm_0198,51,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (2,)),)","((0, (2,)),)",0.13042247102134558,0.13042247102134558,0.0,0.0,False,0.0,0.0,False,4,3,True,1496,1496
joint_mm_0198,57,DISAGREEMENT,chunked_prefill_small,full_prefill,"((0, (3,)),)",(),0.13042247102134558,0.13042247102134558,0.0,0.0,False,0.0,0.0,False,4,3,True,1490,1490
joint_mm_0198,106,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,(),(),0.13042247102134558,0.13042247102134558,0.0,0.0,False,0.0,0.0,False,4,3,True,1441,1441
joint_mm_0198,107,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,(),(),0.13042247102134558,0.13042247102134558,0.0,0.0,False,0.0,0.0,False,4,3,True,1440,1440
joint_mm_0198,137,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (6,)),)",(),0.13042247102134558,0.13042247102134558,0.0,0.0,False,0.0,0.0,False,4,3,True,1410,1410
joint_mm_0198,148,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (5,)),)",(),0.13042247102134558,0.1879800995262958,0.05755762850495022,0.05755762850495022,True,-0.0072864842516395,0.0072864842516395,True,4,3,True,1420,1399
joint_mm_0198,197,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (4,)),)",(),0.22040215590459067,0.13042247102134558,-0.08997968488324509,0.08997968488324509,True,0.0,0.0,False,4,3,True,1350,1280
joint_mm_0198,215,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (7,)),)",(),0.15555804314800092,0.22040215590459067,0.06484411275658974,0.06484411275658974,True,0.0,0.0,False,4,3,True,1262,1276
joint_mm_0198,281,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (8,)),)",(),0.24553772803124607,0.15555804314800092,-0.08997968488324515,0.08997968488324515,True,0.0,0.0,False,4,3,True,1211,1213
joint_mm_0198,282,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (9,)),)",(),0.1879800995262958,0.24553772803124607,0.057557628504950276,0.057557628504950276,True,0.0,0.0,False,4,3,True,1212,1209
joint_mm_0198,318,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (10,)),)",(),0.21311567165295114,0.1879800995262958,-0.025135572126655348,0.025135572126655348,True,0.0,0.0,False,4,3,True,1173,1170
joint_mm_0198,372,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (11,)),)",(),0.21311567165295117,0.21311567165295114,-2.7755575615628914e-17,2.7755575615628914e-17,False,0.0,0.0,False,4,3,True,1116,1133
joint_mm_0198,399,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (12,)),)",(),0.2204021559045907,0.21311567165295117,-0.0072864842516395245,0.0072864842516395245,True,0.0,0.0,False,4,3,True,1107,1088
joint_mm_0199,9,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (0, 1)),)","((0, (0, 1)),)",0.4018779215286531,0.4018779215286531,0.0,0.0,False,0.0,0.0,False,1,3,True,830,830
joint_mm_0199,10,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (2,)),)","((0, (2,)),)",0.4018779215286531,0.4018779215286531,0.0,0.0,False,0.0,0.0,False,1,3,True,829,829
joint_mm_0199,11,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (3, 4)),)","((0, (3, 4)),)",0.4018779215286531,0.4018779215286531,0.0,0.0,False,0.0,0.0,False,1,3,True,828,828
joint_mm_0199,12,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (5,)),)","((0, (5,)),)",0.4018779215286531,0.4018779215286531,0.0,0.0,False,0.0,0.0,False,1,3,True,827,827
joint_mm_0199,13,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (6, 7)),)","((0, (6, 7)),)",0.4018779215286531,0.4018779215286531,0.0,0.0,False,0.0,0.0,False,1,3,True,826,826
joint_mm_0199,59,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (11, 12, 13)),)","((0, (11, 12)),)",0.4018779215286531,0.4018779215286531,0.0,0.0,False,0.0,0.0,False,1,3,True,781,780
joint_mm_0199,64,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (14, 15)),)",(),0.3809635428995939,0.4018779215286531,0.020914378629059205,0.020914378629059205,True,0.0,0.0,False,1,3,True,775,769
joint_mm_0199,96,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (16,)),)",(),0.3809635428995939,0.3809635428995939,0.0,0.0,False,0.0080147492811603,0.0080147492811603,True,1,3,True,737,737
joint_mm_0199,100,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (19, 22)),)",(),0.3809635428995939,0.3809635428995939,0.0,0.0,False,0.0,0.0,False,1,3,True,733,733
joint_mm_0199,102,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (17,)),)",(),0.4018779215286531,0.3809635428995939,-0.020914378629059205,0.020914378629059205,True,0.0,0.0,False,1,3,True,731,737
joint_mm_0199,105,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (18,)),)",(),0.3809635428995939,0.4018779215286531,0.020914378629059205,0.020914378629059205,True,-5.551115123125783e-17,5.551115123125783e-17,False,1,3,True,734,734
joint_mm_0199,118,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (20,)),)",(),0.3809635428995939,0.3809635428995939,0.0,0.0,False,0.0080147492811603,0.0080147492811603,True,1,3,True,721,721
joint_mm_0199,129,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (23,)),)",(),0.3809635428995939,0.3809635428995939,0.0,0.0,False,-5.551115123125783e-17,5.551115123125783e-17,False,1,3,True,710,710
joint_mm_0199,136,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (21,)),)",(),0.3809635428995939,0.3809635428995939,0.0,0.0,False,0.0,0.0,False,1,3,True,703,703
joint_mm_0199,151,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (24,)),)",(),0.3809635428995939,0.3809635428995939,0.0,0.0,False,0.0,0.0,False,1,3,True,688,688
joint_mm_0200,4,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (0,)),)","((0, (0,)),)",0.25154147627635914,0.25154147627635914,0.0,0.0,False,0.0,0.0,False,3,2,True,2558,2558
joint_mm_0200,10,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (1,)),)","((0, (1,)),)",0.25154147627635914,0.25154147627635914,0.0,0.0,False,0.0,0.0,False,3,2,True,2552,2552
joint_mm_0200,67,AGREEMENT_CONTROL,least_laxity_first,weighted_fair_share,"((0, (2,)),)","((0, (2,)),)",0.25154147627635914,0.25154147627635914,0.0,0.0,False,0.0,0.0,False,3,2,True,2495,2495
joint_mm_0200,101,AGREEMENT_CONTROL,least_laxity_first,weighted_fair_share,"((0, (3,)),)","((0, (3,)),)",0.25154147627635914,0.25154147627635914,0.0,0.0,False,0.0,0.0,False,3,2,True,2461,2461
joint_mm_0200,121,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (4,)),)",(),0.25154147627635914,0.25154147627635914,0.0,0.0,False,0.017926443150773,0.017926443150773,True,3,2,True,2441,2441
joint_mm_0200,141,AGREEMENT_CONTROL,chunked_prefill_small,full_prefill,(),(),0.25154147627635914,0.25154147627635914,0.0,0.0,False,0.0,0.0,False,3,2,True,2421,2421
joint_mm_0200,309,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (10,)),)",(),0.25154147627635914,0.25154147627635914,0.0,0.0,False,0.017926443150773,0.017926443150773,True,3,2,True,2253,2253
joint_mm_0200,318,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (6,)),)",(),0.25154147627635914,0.25154147627635914,0.0,0.0,False,0.0,0.0,False,3,2,True,2244,2244
joint_mm_0200,336,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (12,)),)",(),0.25154147627635914,0.25154147627635914,0.0,0.0,False,0.017926443150773,0.017926443150773,True,3,2,True,2227,2226
joint_mm_0200,339,DISAGREEMENT,chunked_prefill_small,full_prefill,"((0, (5,)),)",(),0.2635876504044639,0.25154147627635914,-0.01204617412810477,0.01204617412810477,True,0.017926443150773,0.017926443150773,True,3,2,True,2223,2214
joint_mm_0200,365,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (7,)),)",(),0.31148671083411483,0.2635876504044639,-0.04789906042965092,0.04789906042965092,True,0.0,0.0,False,3,2,True,2187,2195
joint_mm_0200,462,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (17,)),)",(),0.31148671083411483,0.31148671083411483,0.0,0.0,False,0.0,0.0,False,3,2,True,2098,2098
joint_mm_0200,534,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (18,)),)",(),0.3056064418114466,0.31148671083411483,0.00588026902266825,0.00588026902266825,True,0.017926443150773,0.017926443150773,True,3,2,True,2027,1985
joint_mm_0200,564,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (8,)),)",(),0.28767999866067356,0.3056064418114466,0.01792644315077302,0.01792644315077302,True,0.0,0.0,False,3,2,True,1955,1985
joint_mm_0200,616,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (25,)),)",(),0.2635876504044639,0.28767999866067356,0.02409234825620965,0.02409234825620965,True,0.017926443150773,0.017926443150773,True,3,2,True,1933,1902
joint_mm_0201,22,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (0, 1)),)","((0, (0, 1)),)",0.1551878769489326,0.1551878769489326,0.0,0.0,False,0.0,0.0,False,0,4,True,866,866
joint_mm_0201,23,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (2, 3)),)","((0, (2, 3)),)",0.1551878769489326,0.1551878769489326,0.0,0.0,False,0.0,0.0,False,0,4,True,865,865
joint_mm_0201,26,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (4,)),)","((0, (4,)),)",0.1551878769489326,0.1551878769489326,0.0,0.0,False,0.0,0.0,False,0,4,True,862,862
joint_mm_0201,39,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (5,)),)","((0, (5,)),)",0.1551878769489326,0.1551878769489326,0.0,0.0,False,0.0,0.0,False,0,4,True,849,849
joint_mm_0201,64,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (6,)),)","((0, (6,)),)",0.1551878769489326,0.1551878769489326,0.0,0.0,False,0.0,0.0,False,0,4,True,824,824
joint_mm_0201,155,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (16,)),)",(),0.1551878769489326,0.1551878769489326,0.0,0.0,False,0.0,0.0,False,0,4,True,733,733
joint_mm_0201,171,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (19,)),)",(),0.1551878769489326,0.1551878769489326,0.0,0.0,False,0.0,0.0,False,0,4,True,717,717
joint_mm_0201,202,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (24,)),)",(),0.1551878769489326,0.1551878769489326,0.0,0.0,False,0.0,0.0,False,0,4,True,686,686
joint_mm_0201,217,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (37, 42)),)",(),0.1551878769489326,0.1551878769489326,0.0,0.0,False,0.0,0.0,False,0,4,True,671,671
joint_mm_0201,218,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (23,)),)",(),0.1551878769489326,0.1551878769489326,0.0,0.0,False,0.0,0.0,False,0,4,True,670,670
joint_mm_0201,227,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (47,)),)",(),0.1551878769489326,0.1551878769489326,0.0,0.0,False,0.0,0.0,False,0,4,True,661,661
joint_mm_0201,233,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (20,)),)",(),0.1551878769489326,0.1551878769489326,0.0,0.0,False,0.0,0.0,False,0,4,True,655,655
joint_mm_0201,248,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (31,)),)",(),0.1551878769489326,0.1551878769489326,0.0,0.0,False,0.0,0.0,False,0,4,True,640,640
joint_mm_0201,256,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (48,)),)",(),0.1551878769489326,0.1551878769489326,0.0,0.0,False,0.0,0.0,False,0,4,True,632,632
joint_mm_0201,261,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (29,)),)",(),0.1551878769489326,0.1551878769489326,0.0,0.0,False,0.0,0.0,False,0,4,True,627,631
joint_mm_0202,335,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (0, 1)),)","((0, (0, 1)),)",0.1793842094810865,0.1793842094810865,0.0,0.0,False,0.0,0.0,False,4,2,True,2734,2734
joint_mm_0202,338,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (2,)),)","((0, (2,)),)",0.1793842094810865,0.1793842094810865,0.0,0.0,False,0.0,0.0,False,4,2,True,2731,2731
joint_mm_0202,339,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (3,)),)",(),0.1654103636327689,0.1793842094810865,0.013973845848317595,0.013973845848317595,True,0.0,0.0,False,4,2,True,2749,2784
joint_mm_0202,340,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,(),(),0.1654103636327689,0.1654103636327689,0.0,0.0,False,0.0,0.0,False,4,2,True,2783,2783
joint_mm_0202,341,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,(),(),0.1654103636327689,0.1654103636327689,0.0,0.0,False,0.0,0.0,False,4,2,True,2782,2782
joint_mm_0202,342,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,(),(),0.1654103636327689,0.1654103636327689,0.0,0.0,False,0.0,0.0,False,4,2,True,2781,2781
joint_mm_0202,417,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (6,)),)",(),0.1654103636327689,0.1654103636327689,0.0,0.0,False,0.0,0.0,False,4,2,True,2707,2706
joint_mm_0202,423,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (5,)),)",(),0.1654103636327689,0.1654103636327689,0.0,0.0,False,0.0,0.0,False,4,2,True,2700,2700
joint_mm_0202,445,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (7,)),)",(),0.19335805532940406,0.1654103636327689,-0.027947691696635163,0.027947691696635163,True,0.0,0.0,False,4,2,True,2679,2672
joint_mm_0202,542,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (4,)),)",(),0.19335805532940406,0.19335805532940406,0.0,0.0,False,0.0,0.0,False,4,2,True,2576,2575
joint_mm_0202,644,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (10,)),)",(),0.19335805532940406,0.1793842094810865,-0.013973845848317568,0.013973845848317568,True,0.0498506877445348,0.0498506877445348,True,4,2,True,2477,2473
joint_mm_0202,828,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (14,)),)",(),0.19335805532940406,0.19335805532940406,0.0,0.0,False,0.0,0.0,False,4,2,True,2289,2289
joint_mm_0202,876,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (13,)),)",(),0.19335805532940406,0.19335805532940406,0.0,0.0,False,0.0,0.0,False,4,2,True,2241,2241
joint_mm_0202,924,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (18,)),)",(),0.15748121343318677,0.19335805532940406,0.03587684189621729,0.03587684189621729,True,0.0,0.0,False,4,2,True,2193,2192
joint_mm_0202,941,DISAGREEMENT,chunked_prefill_small,full_prefill,"((0, (9,)),)",(),0.17938420948108652,0.15748121343318677,-0.021902996047899748,0.021902996047899748,True,0.0,0.0,False,4,2,True,2175,2175
