all_alternatives_harmful,all_alternatives_zero,axis,beneficial_opportunity,condition_id,max_a_lat,mean_ref_latency,mixed_beneficial_and_harmful,num_non_sbs_branches,oracle_headroom,p95_ref_latency,regime_stage,source_dataset,state_id,window_index
0,0,kv_capacity,1,kv_16000,0.0007999999999995511,0.03512110633850156,0,1,0.0007999999999995511,0.05158492279052709,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w1::faithful::kv_16000::step25769,1
0,0,kv_capacity,1,kv_16000,0.00039999999999977554,0.03512110633850156,0,1,0.00039999999999977554,0.05158492279052709,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w1::faithful::kv_16000::step25770,1
0,0,kv_capacity,1,kv_16000,0.00019999999999953388,0.03512110633850156,0,1,0.00019999999999953388,0.05158492279052709,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w1::faithful::kv_16000::step25771,1
1,0,active_sequence_capacity,0,active_4,-2.7027027027032302e-05,0.0480625556997355,0,1,0.0,0.13317048139572274,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::active_4::step10205,21
1,0,active_sequence_capacity,0,active_4,-0.00012328767123285372,0.04842319255985667,0,1,0.0,0.13370968132019162,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::active_4::step10216,21
0,0,active_sequence_capacity,1,active_4,6.2500000000007e-05,0.036851734121640965,0,1,6.2500000000007e-05,0.12656282081604164,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::active_4::step11105,21
0,0,active_sequence_capacity,1,active_4,2.7027027027011485e-05,0.029874058439925372,0,1,2.7027027027011485e-05,0.09296091499328706,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::active_4::step11704,21
0,0,active_sequence_capacity,1,active_4,1.4814814814821664e-05,0.039214328342014264,1,2,1.4814814814821664e-05,0.09579340686798135,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::active_4::step8506,21
1,0,active_sequence_capacity,0,active_4,-2.2388059701491936e-05,0.039390277990654705,0,1,0.0,0.09599945192337074,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::active_4::step8512,21
0,0,active_sequence_capacity,1,active_4,6.77966101694863e-05,0.041367228815111436,0,1,6.77966101694863e-05,0.10207148952484146,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::active_4::step8904,21
0,0,kv_capacity,1,kv_16000,8.00000000000245e-05,0.04733912119547568,0,1,8.00000000000245e-05,0.13263128147125386,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10197,21
0,0,kv_capacity,1,kv_16000,9.333333333334803e-05,0.04733912119547568,0,1,9.333333333334803e-05,0.13263128147125386,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10198,21
0,0,kv_capacity,1,kv_16000,8.000000000000368e-05,0.04733912119547568,0,1,8.000000000000368e-05,0.13263128147125386,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10199,21
0,0,kv_capacity,1,kv_16000,6.66666666666732e-05,0.04733912119547568,0,1,6.66666666666732e-05,0.13263128147125386,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10200,21
0,0,kv_capacity,1,kv_16000,5.3333333333349664e-05,0.04733912119547568,0,1,5.3333333333349664e-05,0.13263128147125386,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10201,21
0,0,kv_capacity,1,kv_16000,3.999999999999837e-05,0.04733912119547568,0,1,3.999999999999837e-05,0.13263128147125386,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10202,21
0,0,kv_capacity,1,kv_16000,2.6666666666674832e-05,0.04733912119547568,0,2,2.6666666666674832e-05,0.13263128147125386,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10203,21
0,0,kv_capacity,1,kv_16000,1.3333333333344355e-05,0.04733912119547568,0,2,1.3333333333344355e-05,0.13263128147125386,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10204,21
0,1,kv_capacity,0,kv_16000,0.0,0.04783282597000577,0,1,0.0,0.13317048139572274,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10205,21
0,0,kv_capacity,1,kv_16000,0.0003648648648648528,0.04783282597000577,0,1,0.0003648648648648528,0.13317048139572274,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10206,21
0,0,kv_capacity,1,kv_16000,0.00035135135135135054,0.04783282597000577,0,1,0.00035135135135135054,0.13317048139572274,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10207,21
0,0,kv_capacity,1,kv_16000,0.0003378378378378205,0.04783282597000577,0,1,0.0003378378378378205,0.13317048139572274,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10208,21
0,0,kv_capacity,1,kv_16000,0.0003243243243243113,0.04783282597000577,0,1,0.0003243243243243113,0.13317048139572274,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10209,21
0,0,kv_capacity,1,kv_16000,0.000310810810810809,0.04783282597000577,0,1,0.000310810810810809,0.13317048139572274,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10210,21
0,1,kv_capacity,0,kv_16000,0.0,0.04662239658649191,0,1,0.0,0.12777707557678394,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10402,21
0,0,kv_capacity,1,kv_16000,8.333333333332416e-05,0.03681006745497428,0,1,8.333333333332416e-05,0.12656282081604164,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11104,21
0,0,kv_capacity,1,kv_16000,8.333333333332416e-05,0.03681006745497428,0,1,8.333333333332416e-05,0.12656282081604164,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11105,21
0,0,kv_capacity,1,kv_16000,8.333333333332416e-05,0.03681006745497428,0,1,8.333333333332416e-05,0.12656282081604164,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11106,21
0,0,kv_capacity,1,kv_16000,6.250000000000006e-05,0.03681006745497428,0,1,6.250000000000006e-05,0.12656282081604164,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11107,21
0,0,kv_capacity,1,kv_16000,4.1666666666682894e-05,0.03681006745497428,0,1,4.1666666666682894e-05,0.12656282081604164,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11108,21
0,0,kv_capacity,1,kv_16000,8.51063829787127e-05,0.03735030036277003,0,1,8.51063829787127e-05,0.12696757240295573,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11116,21
0,0,kv_capacity,1,kv_16000,6.38297872340432e-05,0.03735030036277003,0,1,6.38297872340432e-05,0.12696757240295573,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11117,21
0,0,kv_capacity,1,kv_16000,4.25531914893737e-05,0.03735030036277003,0,1,4.25531914893737e-05,0.12696757240295573,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11118,21
0,0,kv_capacity,1,kv_16000,2.1276595744662563e-05,0.03735030036277003,0,1,2.1276595744662563e-05,0.12696757240295573,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11119,21
0,1,kv_capacity,0,kv_16000,0.0,0.04579568982928027,0,1,0.0,0.12615806922912748,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step9700,21
1,0,active_sequence_capacity,0,active_4,-5.988023952095689e-06,0.039129862231409226,0,1,0.0,0.09849444026947045,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::active_4::step1165,23
0,0,active_sequence_capacity,1,active_4,3.0487804878055746e-05,0.03910899318136867,0,1,3.0487804878055746e-05,0.09875426206588775,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::active_4::step1199,23
1,0,active_sequence_capacity,0,active_4,-3.703703703682171e-05,0.032749855818572766,0,1,0.0,0.09058398370743026,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::active_4::step38720,23
0,0,active_sequence_capacity,1,active_4,2.6455026455027286e-05,0.03784385817391573,0,1,2.6455026455027286e-05,0.09216075477600089,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::active_4::step594,23
0,1,kv_capacity,0,kv_16000,0.0,0.038810869523457504,0,1,0.0,0.09840783300399805,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::kv_16000::step1146,23
0,0,kv_capacity,0,kv_16000,0.0,0.03278689285560959,0,2,0.0,0.09058398370743026,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::kv_16000::step38720,23
0,1,kv_capacity,0,kv_16000,0.0,0.036110078579447084,0,1,0.0,0.08883951053619384,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::kv_16000::step3947,23
1,0,active_sequence_capacity,0,active_4,-9.999999999975306e-06,0.035750528469086905,0,1,0.0,0.06260158519744889,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w25::faithful::active_4::step55062,25
0,1,active_sequence_capacity,0,active_4,0.0,0.038624181747437814,0,1,0.0,0.0641512371063234,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w25::faithful::active_4::step56071,25
0,0,active_sequence_capacity,1,active_4,0.00027272727272727865,0.04134828099337669,0,1,0.00027272727272727865,0.15209253597259575,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w25::faithful::active_4::step61355,25
0,0,active_sequence_capacity,1,active_4,1.2987012987013269e-05,0.0291814799618413,0,1,1.2987012987013269e-05,0.08301075334548925,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w27::faithful::active_4::step2804,27
0,0,active_sequence_capacity,1,active_4,1.4388489208625593e-05,0.03023266439643713,0,1,1.4388489208625593e-05,0.08419523582458513,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w27::faithful::active_4::step3113,27
0,1,active_sequence_capacity,0,active_4,0.0,0.03439208071440302,0,1,0.0,0.09862879695892696,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w29::faithful::active_4::step62873,29
0,1,kv_capacity,0,kv_16000,0.0,0.03439208071440302,0,1,0.0,0.09862879695892696,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w29::faithful::kv_16000::step62873,29
0,0,active_sequence_capacity,1,active_4,1.9354838709677302e-05,0.03450015990964848,0,1,1.9354838709677302e-05,0.11581008853912281,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::active_4::step1908,31
0,0,active_sequence_capacity,1,active_4,6.493506493503165e-06,0.034627666931647955,1,2,6.493506493503165e-06,0.11581058340072552,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::active_4::step1916,31
1,0,active_sequence_capacity,0,active_4,-1.9607843137259273e-05,0.03474556708491725,0,1,0.0,0.11581107826232824,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::active_4::step1918,31
0,0,active_sequence_capacity,1,active_4,0.00010204081632643469,0.045917750105565876,0,1,0.00010204081632643469,0.1829255874633811,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::active_4::step35668,31
0,0,active_sequence_capacity,1,active_4,3.19148936170216e-05,0.03297693990139268,0,1,3.19148936170216e-05,0.11375465316772417,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::active_4::step607,31
0,0,kv_capacity,1,kv_16000,2.5125628140700018e-05,0.035064399431698465,0,1,2.5125628140700018e-05,0.1159069097518909,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step105,31
1,0,kv_capacity,0,kv_16000,-1.5151515151516637e-05,0.03470613882276765,0,1,0.0,0.11595185632705592,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step106,31
0,0,kv_capacity,1,kv_16000,0.0003711340206185576,0.03403638478898529,0,1,0.0003711340206185576,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step200,31
0,0,kv_capacity,1,kv_16000,0.00036597938144330294,0.03403638478898529,0,1,0.00036597938144330294,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step201,31
0,0,kv_capacity,1,kv_16000,0.00036082474226804134,0.03403638478898529,0,1,0.00036082474226804134,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step202,31
0,0,kv_capacity,1,kv_16000,0.00035567010309277974,0.03403638478898529,0,1,0.00035567010309277974,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step203,31
0,0,kv_capacity,1,kv_16000,0.0003505154639175251,0.03403638478898529,0,1,0.0003505154639175251,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step204,31
0,0,kv_capacity,1,kv_16000,0.0003453608247422704,0.03403638478898529,0,1,0.0003453608247422704,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step205,31
0,0,kv_capacity,1,kv_16000,0.0003402061855670088,0.03403638478898529,0,1,0.0003402061855670088,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step206,31
0,0,kv_capacity,1,kv_16000,0.00033505154639175416,0.03403638478898529,0,1,0.00033505154639175416,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step207,31
0,0,kv_capacity,1,kv_16000,0.00032989690721649256,0.03403638478898529,0,1,0.00032989690721649256,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step208,31
0,0,kv_capacity,1,kv_16000,0.0003247422680412379,0.03403638478898529,0,1,0.0003247422680412379,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step209,31
0,0,kv_capacity,1,kv_16000,0.00031958762886598324,0.03403638478898529,0,1,0.00031958762886598324,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step210,31
0,0,kv_capacity,1,kv_16000,0.00031443298969072164,0.03403638478898529,0,1,0.00031443298969072164,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step211,31
0,0,kv_capacity,1,kv_16000,0.000309278350515467,0.03403638478898529,0,1,0.000309278350515467,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step212,31
0,0,kv_capacity,1,kv_16000,0.0003041237113402054,0.03403638478898529,0,1,0.0003041237113402054,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step213,31
0,0,kv_capacity,1,kv_16000,0.0002989690721649507,0.03403638478898529,0,1,0.0002989690721649507,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step214,31
0,0,kv_capacity,1,kv_16000,0.00029381443298969606,0.03403638478898529,0,1,0.00029381443298969606,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step215,31
0,0,kv_capacity,1,kv_16000,0.00028865979381443446,0.03403638478898529,0,1,0.00028865979381443446,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step216,31
0,0,kv_capacity,1,kv_16000,0.0002835051546391798,0.03403638478898529,0,1,0.0002835051546391798,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step217,31
0,0,kv_capacity,1,kv_16000,0.0002783505154639182,0.03403638478898529,0,1,0.0002783505154639182,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step218,31
0,0,kv_capacity,1,kv_16000,0.0002731958762886566,0.03403638478898529,0,1,0.0002731958762886566,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step219,31
0,0,kv_capacity,1,kv_16000,0.00026804123711340194,0.03403638478898529,0,1,0.00026804123711340194,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step220,31
0,0,kv_capacity,1,kv_16000,0.0002628865979381473,0.03403638478898529,0,1,0.0002628865979381473,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step221,31
0,0,kv_capacity,1,kv_16000,0.0002577319587628857,0.03403638478898529,0,1,0.0002577319587628857,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step222,31
0,0,kv_capacity,1,kv_16000,0.000252577319587631,0.03403638478898529,0,1,0.000252577319587631,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step223,31
0,0,kv_capacity,1,kv_16000,0.0002474226804123694,0.03403638478898529,0,1,0.0002474226804123694,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step224,31
0,0,kv_capacity,1,kv_16000,0.00024226804123711476,0.03403638478898529,0,1,0.00024226804123711476,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step225,31
0,0,kv_capacity,1,kv_16000,0.0002371134020618601,0.03403638478898529,0,1,0.0002371134020618601,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step226,31
0,0,kv_capacity,1,kv_16000,0.0002319587628865985,0.03403638478898529,0,1,0.0002319587628865985,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step227,31
0,0,kv_capacity,1,kv_16000,0.00022680412371134384,0.03403638478898529,0,1,0.00022680412371134384,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step228,31
0,0,kv_capacity,1,kv_16000,0.00022164948453608224,0.03403638478898529,0,1,0.00022164948453608224,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step229,31
0,0,kv_capacity,1,kv_16000,0.00021649484536082064,0.03403638478898529,0,1,0.00021649484536082064,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step230,31
0,0,kv_capacity,1,kv_16000,0.00021134020618556598,0.03403638478898529,0,1,0.00021134020618556598,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step231,31
0,0,kv_capacity,1,kv_16000,0.00020618556701031132,0.03403638478898529,0,1,0.00020618556701031132,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step232,31
0,0,kv_capacity,1,kv_16000,0.00020103092783505666,0.03403638478898529,0,1,0.00020103092783505666,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step233,31
0,0,kv_capacity,1,kv_16000,0.00019587628865979506,0.03403638478898529,0,1,0.00019587628865979506,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step234,31
0,0,kv_capacity,1,kv_16000,0.00019072164948453346,0.03403638478898529,0,1,0.00019072164948453346,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step235,31
0,0,kv_capacity,1,kv_16000,0.0001855670103092788,0.03403638478898529,0,1,0.0001855670103092788,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step236,31
0,0,kv_capacity,1,kv_16000,0.00018041237113402414,0.03403638478898529,0,1,0.00018041237113402414,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step237,31
0,0,kv_capacity,1,kv_16000,0.00017525773195876254,0.03403638478898529,0,1,0.00017525773195876254,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step238,31
0,0,kv_capacity,1,kv_16000,0.00017010309278350788,0.03403638478898529,0,1,0.00017010309278350788,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step239,31
0,0,kv_capacity,1,kv_16000,0.00016494845360824628,0.03403638478898529,0,1,0.00016494845360824628,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step240,31
0,0,kv_capacity,1,kv_16000,0.00015979381443298468,0.03403638478898529,0,1,0.00015979381443298468,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step241,31
0,0,kv_capacity,1,kv_16000,0.00015463917525773002,0.03403638478898529,0,1,0.00015463917525773002,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step242,31
0,0,kv_capacity,1,kv_16000,0.00014948453608247536,0.03403638478898529,0,1,0.00014948453608247536,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step243,31
0,0,kv_capacity,1,kv_16000,0.0001443298969072207,0.03403638478898529,0,1,0.0001443298969072207,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step244,31
0,0,kv_capacity,1,kv_16000,0.0001391752577319591,0.03403638478898529,0,1,0.0001391752577319591,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step245,31
0,0,kv_capacity,1,kv_16000,0.0001340206185566975,0.03403638478898529,0,1,0.0001340206185566975,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step246,31
0,0,kv_capacity,1,kv_16000,0.00012886597938144284,0.03403638478898529,0,1,0.00012886597938144284,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step247,31
0,0,kv_capacity,1,kv_16000,0.00012371134020618818,0.03403638478898529,0,1,0.00012371134020618818,0.11581058340072552,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step248,31
