scenario_id,policy_name,anwg,inter_violations,inter_total,bulk_violations,bulk_total,jains_fairness_index,mean_ttft,status
fs.util1.5000.skew3.0000.vol0.3000.s20260815,aging_priority,1.0,0,36,0,84,1.0,3.853207274525808,success
fs.util1.5000.skew3.0000.vol0.3000.s20260816,fifo,0.7166666666666667,34,36,0,84,0.5553846153846154,5.148158827199718,success
fs.util1.5000.skew3.0000.vol0.2000.s20260815,weighted_fair_share,0.8333333333333334,7,24,13,96,0.9902284374185705,4.2962400707053385,success
fs.util1.5000.skew3.0000.vol0.2000.s20260816,weighted_fair_share,0.875,3,24,12,96,1.0,3.792658562033037,success
fs.util1.5000.skew3.0000.vol0.3000.s20260816,aging_priority,1.0,0,36,0,84,1.0,4.108642160533054,success
fs.util1.5000.skew3.0000.vol0.3000.s20260815,weighted_fair_share,0.8916666666666667,3,36,10,84,0.9996054362121876,3.2651406078591427,success
fs.util1.5000.skew5.0000.vol0.1000.s20260815,estimated_service_time_first,0.8833333333333333,0,12,14,108,0.9952195121951218,4.42695331192628,success
fs.util1.5000.skew5.0000.vol0.1000.s20260815,fifo,0.9,12,12,0,108,0.5,6.564586645259613,success
fs.util1.5000.skew5.0000.vol0.1000.s20260816,fifo,0.9,12,12,0,108,0.5,5.143661427298963,success
fs.util1.5000.skew5.0000.vol0.1000.s20260816,estimated_service_time_first,0.9083333333333333,0,12,11,108,0.9971290276657334,3.6678697606322945,success
fs.util1.5000.skew3.0000.vol0.3000.s20260816,weighted_fair_share,0.8833333333333333,4,36,10,84,0.9999798914136336,3.272925493866388,success
fs.util1.5000.skew5.0000.vol0.2000.s20260815,fifo,0.8,24,24,0,96,0.5,6.239556737372005,success
fs.util1.5000.skew5.0000.vol0.1000.s20260815,aging_priority,1.0,0,12,0,108,1.0,6.209378311926278,success
fs.util1.5000.skew5.0000.vol0.2000.s20260815,estimated_service_time_first,0.8916666666666667,0,24,13,96,0.9947531822415401,4.089040070705338,success
fs.util1.5000.skew5.0000.vol0.1000.s20260816,aging_priority,1.0,0,12,0,108,1.0,4.761661427298962,success
fs.util1.5000.skew5.0000.vol0.2000.s20260816,estimated_service_time_first,0.9,0,24,12,96,0.995575221238938,3.613200228699704,success
fs.util1.5000.skew5.0000.vol0.2000.s20260816,fifo,0.8083333333333333,23,24,0,96,0.5415944540727904,5.24641689536637,success
fs.util1.5000.skew5.0000.vol0.2000.s20260815,aging_priority,1.0,0,24,0,96,1.0,5.460040070705338,success
fs.util1.5000.skew5.0000.vol0.1000.s20260815,weighted_fair_share,0.8583333333333333,3,12,14,108,0.9945119179060855,4.506944978592945,success
fs.util1.5000.skew5.0000.vol0.1000.s20260816,weighted_fair_share,0.8916666666666667,2,12,11,108,0.9986007196299045,3.770453093965628,success
fs.util1.5000.skew5.0000.vol0.3000.s20260815,estimated_service_time_first,0.9083333333333333,0,36,11,84,0.9951150585385546,3.0893739411924757,success
fs.util1.5000.skew5.0000.vol0.2000.s20260816,aging_priority,1.0,0,24,0,96,1.0,4.446675228699703,success
fs.util1.5000.skew5.0000.vol0.3000.s20260815,fifo,0.7583333333333333,29,36,0,84,0.687360594795539,4.955273941192475,success
fs.util1.5000.skew5.0000.vol0.2000.s20260815,weighted_fair_share,0.8666666666666667,3,24,13,96,0.9999641448547869,4.197690070705338,success
fs.util1.5000.skew5.0000.vol0.3000.s20260816,fifo,0.7166666666666667,34,36,0,84,0.5553846153846154,5.148158827199718,success
fs.util1.5000.skew5.0000.vol0.3000.s20260815,aging_priority,1.0,0,36,0,84,1.0,3.853207274525808,success
fs.util1.5000.skew5.0000.vol0.3000.s20260816,estimated_service_time_first,0.9166666666666666,0,36,10,84,0.9960102138525375,3.1107921605330557,success
fs.util1.5000.skew5.0000.vol0.3000.s20260816,aging_priority,1.0,0,36,0,84,1.0,4.108642160533054,success
fs.util1.5000.skew5.0000.vol0.2000.s20260816,weighted_fair_share,0.8833333333333333,2,24,12,96,0.9994594594594594,3.754175228699704,success
fs.util1.5000.skew10.0000.vol0.1000.s20260815,estimated_service_time_first,0.8833333333333333,0,12,14,108,0.9952195121951218,4.42695331192628,success
fs.util1.5000.skew10.0000.vol0.1000.s20260815,fifo,0.9,12,12,0,108,0.5,6.564586645259613,success
fs.util1.5000.skew5.0000.vol0.3000.s20260815,weighted_fair_share,0.875,4,36,11,84,0.9998726270417884,3.2000989411924747,success
fs.util1.5000.skew10.0000.vol0.1000.s20260816,fifo,0.9,12,12,0,108,0.5,5.143661427298963,success
fs.util1.5000.skew5.0000.vol0.3000.s20260816,weighted_fair_share,0.9,2,36,10,84,0.9987916320519598,3.1693088271997216,success
fs.util1.5000.skew10.0000.vol0.1000.s20260816,estimated_service_time_first,0.9083333333333333,0,12,11,108,0.9971290276657334,3.6678697606322945,success
fs.util1.5000.skew10.0000.vol0.1000.s20260815,aging_priority,1.0,0,12,0,108,1.0,6.209378311926278,success
fs.util1.5000.skew10.0000.vol0.2000.s20260815,fifo,0.8,24,24,0,96,0.5,6.239556737372005,success
fs.util1.5000.skew10.0000.vol0.2000.s20260815,estimated_service_time_first,0.8916666666666667,0,24,13,96,0.9947531822415401,4.089040070705338,success
fs.util1.5000.skew10.0000.vol0.1000.s20260816,aging_priority,1.0,0,12,0,108,1.0,4.761661427298962,success
fs.util1.5000.skew10.0000.vol0.2000.s20260816,fifo,0.8083333333333333,23,24,0,96,0.5415944540727904,5.24641689536637,success
fs.util1.5000.skew10.0000.vol0.2000.s20260816,estimated_service_time_first,0.9,0,24,12,96,0.995575221238938,3.613200228699704,success
fs.util1.5000.skew10.0000.vol0.1000.s20260815,weighted_fair_share,0.875,1,12,14,108,0.9993292911949347,4.473044978592947,success
fs.util1.5000.skew10.0000.vol0.2000.s20260815,aging_priority,1.0,0,24,0,96,1.0,5.460040070705338,success
fs.util1.5000.skew10.0000.vol0.1000.s20260816,weighted_fair_share,0.9083333333333333,0,12,11,108,0.9971290276657334,3.6694364272989617,success
fs.util1.5000.skew10.0000.vol0.3000.s20260815,fifo,0.7583333333333333,29,36,0,84,0.687360594795539,4.955273941192475,success
fs.util1.5000.skew10.0000.vol0.3000.s20260815,estimated_service_time_first,0.9083333333333333,0,36,11,84,0.9951150585385546,3.0893739411924757,success
fs.util1.5000.skew10.0000.vol0.2000.s20260816,aging_priority,1.0,0,24,0,96,1.0,4.446675228699703,success
fs.util1.5000.skew10.0000.vol0.3000.s20260816,fifo,0.7166666666666667,34,36,0,84,0.5553846153846154,5.148158827199718,success
fs.util1.5000.skew10.0000.vol0.2000.s20260815,weighted_fair_share,0.875,2,24,13,96,0.9991457664183696,4.119190070705339,success
fs.util1.5000.skew10.0000.vol0.3000.s20260815,aging_priority,1.0,0,36,0,84,1.0,3.853107274525809,success
fs.util1.5000.skew10.0000.vol0.3000.s20260816,estimated_service_time_first,0.9166666666666666,0,36,10,84,0.9960102138525375,3.1107921605330557,success
fs.util1.5000.skew10.0000.vol0.2000.s20260816,weighted_fair_share,0.8916666666666667,1,24,12,96,0.997938144329897,3.6425418953663704,success
fs.util1.5000.skew10.0000.vol0.3000.s20260816,aging_priority,1.0,0,36,0,84,1.0,4.108642160533054,success
fs.util1.5000.skew10.0000.vol0.3000.s20260815,weighted_fair_share,0.8916666666666667,2,36,11,84,0.9982744610678267,3.1172906078591422,success
fs.util1.5000.skew10.0000.vol0.3000.s20260816,weighted_fair_share,0.9,2,36,10,84,0.9987916320519598,3.1186254938663893,success
