faithful_policy,sarathi_faithful_arrival_normalized_weighted_goodput,sarathi_faithful_completion_fraction,sarathi_faithful_mean_latency,sarathi_faithful_mean_tpot,sarathi_faithful_mean_ttft,sarathi_faithful_rejection_fraction,sarathi_faithful_request_throughput,sarathi_faithful_slo_attainment,sarathi_faithful_weighted_goodput,shape,vllm_chunked_prefill_faithful_arrival_normalized_weighted_goodput,vllm_chunked_prefill_faithful_completion_fraction,vllm_chunked_prefill_faithful_mean_latency,vllm_chunked_prefill_faithful_mean_tpot,vllm_chunked_prefill_faithful_mean_ttft,vllm_chunked_prefill_faithful_rejection_fraction,vllm_chunked_prefill_faithful_request_throughput,vllm_chunked_prefill_faithful_slo_attainment,vllm_chunked_prefill_faithful_weighted_goodput,vllm_faithful_arrival_normalized_weighted_goodput,vllm_faithful_completion_fraction,vllm_faithful_mean_latency,vllm_faithful_mean_tpot,vllm_faithful_mean_ttft,vllm_faithful_rejection_fraction,vllm_faithful_request_throughput,vllm_faithful_slo_attainment,vllm_faithful_weighted_goodput,window_idx,winner,winner_arrival_normalized_weighted_goodput,winner_completion_fraction,winner_is_rejecting,winner_mean_latency,winner_mean_tpot,winner_mean_ttft,winner_rejection_fraction,winner_request_throughput,winner_slo_attainment,winner_weighted_goodput
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.16666666666666666,1.0,0.10200000000000002,0.0008333333333333336,0.0695,0.0,101.69491525423729,0.16666666666666663,0.16666666666666666,633,scorpio_style_slo_guard,0.8333333333333334,0.8333333333333334,True,0.040999999999999995,0.0010000000000000002,0.0019999999999999996,0.16666666666666666,1.9964064683569573,1.0,1.0
sarathi_faithful,0.16666666666666666,1.0,0.10200000000000002,0.0008333333333333336,0.0695,0.0,101.69491525423729,0.16666666666666663,0.16666666666666666,long_prefill_overlap,,,,,,,,,,,,,,,,,,,633,scorpio_style_slo_guard,0.8333333333333334,0.8333333333333334,True,0.040999999999999995,0.0010000000000000002,0.0019999999999999996,0.16666666666666666,1.9964064683569573,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.16666666666666666,1.0,0.10200000000000002,0.0008333333333333336,0.0695,0.0,101.69491525423729,0.16666666666666663,0.16666666666666666,,,,,,,,,,633,scorpio_style_slo_guard,0.8333333333333334,0.8333333333333334,True,0.040999999999999995,0.0010000000000000002,0.0019999999999999996,0.16666666666666666,1.9964064683569573,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.25,1.0,0.081,0.000625,0.056625,0.0,72.72727272727273,0.25,0.25,648,scorpio_style_slo_guard,0.625,0.625,True,0.041,0.001,0.002,0.375,0.9992006394884092,1.0,1.0
sarathi_faithful,0.25,1.0,0.081,0.000625,0.056625,0.0,72.72727272727273,0.25,0.25,long_prefill_overlap,,,,,,,,,,,,,,,,,,,648,scorpio_style_slo_guard,0.625,0.625,True,0.041,0.001,0.002,0.375,0.9992006394884092,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.25,1.0,0.081,0.000625,0.056625,0.0,72.72727272727273,0.25,0.25,,,,,,,,,,648,scorpio_style_slo_guard,0.625,0.625,True,0.041,0.001,0.002,0.375,0.9992006394884092,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.125,1.0,0.045375,0.0008750000000000001,0.041875,0.0,307.6923076923077,0.125,0.125,653,scorpio_style_slo_guard,0.3125,0.3125,True,0.005999999999999999,0.001,0.002,0.6875,0.9992006394884092,1.0,1.0
sarathi_faithful,0.125,1.0,0.045375,0.0008750000000000001,0.041875,0.0,307.6923076923077,0.125,0.125,long_prefill_overlap,,,,,,,,,,,,,,,,,,,653,scorpio_style_slo_guard,0.3125,0.3125,True,0.005999999999999999,0.001,0.002,0.6875,0.9992006394884092,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.125,1.0,0.045375,0.0008750000000000001,0.041875,0.0,307.6923076923077,0.125,0.125,,,,,,,,,,653,scorpio_style_slo_guard,0.3125,0.3125,True,0.005999999999999999,0.001,0.002,0.6875,0.9992006394884092,1.0,1.0
vllm_faithful,,,,,,,,,,admission_reorder_boundary,,,,,,,,,,0.4,1.0,0.012,0.0002,0.008200000000000002,0.0,227.27272727272728,0.4,0.4,682,edf,1.0,1.0,False,0.011,0.0002,0.007200000000000001,0.0,166.66666666666669,1.0,1.0
sarathi_faithful,0.4,1.0,0.012,0.0002,0.008200000000000002,0.0,227.27272727272728,0.4,0.4,admission_reorder_boundary,,,,,,,,,,,,,,,,,,,682,edf,1.0,1.0,False,0.011,0.0002,0.007200000000000001,0.0,166.66666666666669,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,admission_reorder_boundary,0.4,1.0,0.012,0.0002,0.008200000000000002,0.0,227.27272727272728,0.4,0.4,,,,,,,,,,682,edf,1.0,1.0,False,0.011,0.0002,0.007200000000000001,0.0,166.66666666666669,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.2857142857142857,1.0,0.04214285714285714,0.0007142857142857144,0.028571428571428574,0.0,137.2549019607843,0.2857142857142857,0.2857142857142857,683,scorpio_style_slo_guard,0.7142857142857143,0.7142857142857143,True,0.021,0.001,0.002,0.2857142857142857,0.9992006394884092,1.0,1.0
sarathi_faithful,0.2857142857142857,1.0,0.04214285714285714,0.0007142857142857144,0.028571428571428574,0.0,137.2549019607843,0.2857142857142857,0.2857142857142857,long_prefill_overlap,,,,,,,,,,,,,,,,,,,683,scorpio_style_slo_guard,0.7142857142857143,0.7142857142857143,True,0.021,0.001,0.002,0.2857142857142857,0.9992006394884092,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.2857142857142857,1.0,0.04214285714285714,0.0007142857142857144,0.028571428571428574,0.0,137.2549019607843,0.2857142857142857,0.2857142857142857,,,,,,,,,,683,scorpio_style_slo_guard,0.7142857142857143,0.7142857142857143,True,0.021,0.001,0.002,0.2857142857142857,0.9992006394884092,1.0,1.0
vllm_faithful,,,,,,,,,,kv_pressure_admission_order,,,,,,,,,,0.5,1.0,0.041,0.00075,0.026750000000000003,0.0,66.66666666666667,0.5,0.5,689,edf,1.0,1.0,False,0.04175,0.00075,0.027500000000000004,0.0,66.66666666666667,1.0,1.0
sarathi_faithful,0.5,1.0,0.041,0.00075,0.026750000000000003,0.0,66.66666666666667,0.5,0.5,kv_pressure_admission_order,,,,,,,,,,,,,,,,,,,689,edf,1.0,1.0,False,0.04175,0.00075,0.027500000000000004,0.0,66.66666666666667,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,kv_pressure_admission_order,0.5,1.0,0.041,0.00075,0.026750000000000003,0.0,66.66666666666667,0.5,0.5,,,,,,,,,,689,edf,1.0,1.0,False,0.04175,0.00075,0.027500000000000004,0.0,66.66666666666667,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.11764705882352941,1.0,0.045235294117647054,0.0008823529411764707,0.04170588235294118,0.0,223.6842105263158,0.11764705882352944,0.11764705882352941,703,scorpio_style_slo_guard,0.23529411764705882,0.23529411764705882,True,0.006,0.001,0.002,0.7647058823529411,0.7977662544874351,1.0,1.0
sarathi_faithful,0.11764705882352941,1.0,0.045235294117647054,0.0008823529411764707,0.04170588235294118,0.0,223.6842105263158,0.11764705882352944,0.11764705882352941,long_prefill_overlap,,,,,,,,,,,,,,,,,,,703,scorpio_style_slo_guard,0.23529411764705882,0.23529411764705882,True,0.006,0.001,0.002,0.7647058823529411,0.7977662544874351,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.11764705882352941,1.0,0.045235294117647054,0.0008823529411764707,0.04170588235294118,0.0,223.6842105263158,0.11764705882352944,0.11764705882352941,,,,,,,,,,703,scorpio_style_slo_guard,0.23529411764705882,0.23529411764705882,True,0.006,0.001,0.002,0.7647058823529411,0.7977662544874351,1.0,1.0
vllm_faithful,,,,,,,,,,admission_reorder_boundary,,,,,,,,,,0.6,1.0,0.0126,0.0004,0.008000000000000002,0.0,250.0,0.6,0.6,712,edf,1.0,1.0,False,0.013600000000000001,0.0004,0.009,0.0,161.29032258064515,1.0,1.0
sarathi_faithful,0.6,1.0,0.0126,0.0004,0.008000000000000002,0.0,250.0,0.6,0.6,admission_reorder_boundary,,,,,,,,,,,,,,,,,,,712,edf,1.0,1.0,False,0.013600000000000001,0.0004,0.009,0.0,161.29032258064515,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,admission_reorder_boundary,0.6,1.0,0.0126,0.0004,0.008000000000000002,0.0,250.0,0.6,0.6,,,,,,,,,,712,edf,1.0,1.0,False,0.013600000000000001,0.0004,0.009,0.0,161.29032258064515,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.8709677419354839,1.0,0.06896774193548387,0.0009032258064516132,0.03374193548387097,0.0,356.3218390804597,0.8709677419354839,0.8709677419354839,728,scorpio_style_slo_guard,0.9032258064516129,0.9032258064516129,True,0.04099999999999999,0.0010000000000000002,0.0020000000000000005,0.0967741935483871,5.569922418937736,1.0,1.0
sarathi_faithful,0.8709677419354839,1.0,0.06896774193548387,0.0009032258064516132,0.03374193548387097,0.0,356.3218390804597,0.8709677419354839,0.8709677419354839,long_prefill_overlap,,,,,,,,,,,,,,,,,,,728,scorpio_style_slo_guard,0.9032258064516129,0.9032258064516129,True,0.04099999999999999,0.0010000000000000002,0.0020000000000000005,0.0967741935483871,5.569922418937736,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.8709677419354839,1.0,0.06896774193548387,0.0009032258064516132,0.03374193548387097,0.0,356.3218390804597,0.8709677419354839,0.8709677419354839,,,,,,,,,,728,scorpio_style_slo_guard,0.9032258064516129,0.9032258064516129,True,0.04099999999999999,0.0010000000000000002,0.0020000000000000005,0.0967741935483871,5.569922418937736,1.0,1.0
vllm_faithful,,,,,,,,,,kv_pressure_admission_order,,,,,,,,,,0.4,1.0,0.026600000000000002,0.0006000000000000002,0.0212,0.0,100.0,0.4,0.4,744,edf,0.8,1.0,False,0.025,0.0006000000000000002,0.0196,0.0,100.0,0.8,0.8
sarathi_faithful,0.4,1.0,0.026600000000000002,0.0006000000000000002,0.0212,0.0,100.0,0.4,0.4,kv_pressure_admission_order,,,,,,,,,,,,,,,,,,,744,edf,0.8,1.0,False,0.025,0.0006000000000000002,0.0196,0.0,100.0,0.8,0.8
vllm_chunked_prefill_faithful,,,,,,,,,,kv_pressure_admission_order,0.4,1.0,0.026600000000000002,0.0006000000000000002,0.0212,0.0,100.0,0.4,0.4,,,,,,,,,,744,edf,0.8,1.0,False,0.025,0.0006000000000000002,0.0196,0.0,100.0,0.8,0.8
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.8333333333333334,1.0,0.15225,0.0009166666666666668,0.07983333333333333,0.0,213.01775147928993,0.8333333333333334,0.8333333333333334,748,scorpio_style_slo_guard,0.9166666666666666,0.9166666666666666,True,0.081,0.001,0.002,0.08333333333333333,6.5947242206235,1.0,1.0
sarathi_faithful,0.8333333333333334,1.0,0.15225,0.0009166666666666668,0.07983333333333333,0.0,213.01775147928993,0.8333333333333334,0.8333333333333334,long_prefill_overlap,,,,,,,,,,,,,,,,,,,748,scorpio_style_slo_guard,0.9166666666666666,0.9166666666666666,True,0.081,0.001,0.002,0.08333333333333333,6.5947242206235,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.8333333333333334,1.0,0.15225,0.0009166666666666668,0.07983333333333333,0.0,213.01775147928993,0.8333333333333334,0.8333333333333334,,,,,,,,,,748,scorpio_style_slo_guard,0.9166666666666666,0.9166666666666666,True,0.081,0.001,0.002,0.08333333333333333,6.5947242206235,1.0,1.0
vllm_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,,,,,,,,,,0.35294117647058826,1.0,1.4427743333333334,0.0010000000000000002,1.1053576666666667,0.0,15.070643642072213,0.47916666666666663,0.35294117647058826,760,multi_bin_batching,0.5980392156862745,1.0,False,0.9771076666666666,0.001,0.639691,0.0,17.57597949469059,0.6875,0.5980392156862745
sarathi_faithful,0.35294117647058826,1.0,1.4431493333333334,0.0010000000000000002,1.1057326666666667,0.0,15.070643642072213,0.47916666666666663,0.35294117647058826,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,,,,,,,,,,,,,,,,,,,760,multi_bin_batching,0.5980392156862745,1.0,False,0.9771076666666666,0.001,0.639691,0.0,17.57597949469059,0.6875,0.5980392156862745
vllm_chunked_prefill_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,0.35294117647058826,1.0,1.4431493333333334,0.0010000000000000002,1.1057326666666667,0.0,15.070643642072213,0.47916666666666663,0.35294117647058826,,,,,,,,,,760,multi_bin_batching,0.5980392156862745,1.0,False,0.9771076666666666,0.001,0.639691,0.0,17.57597949469059,0.6875,0.5980392156862745
vllm_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,,,,,,,,,,0.6296296296296297,1.0,0.6309533333333317,0.001,0.4314533333333317,0.0,27.272727272727273,0.7083333333333333,0.6296296296296297,761,weighted_shortest_processing,0.8611111111111112,1.0,False,0.4664324999999983,0.001,0.2669324999999983,0.0,31.496062992125985,0.8958333333333334,0.8611111111111112
sarathi_faithful,0.6296296296296297,1.0,0.6310158333333317,0.001,0.4315158333333317,0.0,27.272727272727273,0.7083333333333333,0.6296296296296297,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,,,,,,,,,,,,,,,,,,,761,weighted_shortest_processing,0.8611111111111112,1.0,False,0.4664324999999983,0.001,0.2669324999999983,0.0,31.496062992125985,0.8958333333333334,0.8611111111111112
vllm_chunked_prefill_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,0.6296296296296297,1.0,0.6310158333333317,0.001,0.43151583333333177,0.0,27.272727272727273,0.7083333333333333,0.6296296296296297,,,,,,,,,,761,weighted_shortest_processing,0.8611111111111112,1.0,False,0.4664324999999983,0.001,0.2669324999999983,0.0,31.496062992125985,0.8958333333333334,0.8611111111111112
vllm_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,,,,,,,,,,0.5428571428571428,1.0,0.6611750000000022,0.0010000000000000002,0.4840708333333355,0.0,26.845637583892618,0.6666666666666667,0.5428571428571428,762,edf,0.9142857142857143,1.0,False,0.5809875000000022,0.001,0.4038833333333356,0.0,34.38395415472779,0.9375,0.9142857142857143
sarathi_faithful,0.5428571428571428,1.0,0.6616750000000023,0.0010000000000000002,0.48457083333333556,0.0,26.845637583892618,0.6666666666666667,0.5428571428571428,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,,,,,,,,,,,,,,,,,,,762,edf,0.9142857142857143,1.0,False,0.5809875000000022,0.001,0.4038833333333356,0.0,34.38395415472779,0.9375,0.9142857142857143
vllm_chunked_prefill_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,0.5428571428571428,1.0,0.6616750000000023,0.0010000000000000002,0.48457083333333556,0.0,26.845637583892618,0.6666666666666667,0.5428571428571428,,,,,,,,,,762,edf,0.9142857142857143,1.0,False,0.5809875000000022,0.001,0.4038833333333356,0.0,34.38395415472779,0.9375,0.9142857142857143
vllm_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,,,,,,,,,,0.5,1.0,0.9242769999999997,0.0009999999999999996,0.7306728333333331,0.0,25.013027618551327,0.5833333333333333,0.5,763,admission_control,0.9285714285714286,1.0,True,0.6103603333333331,0.0010000000000000002,0.41675616666666637,0.0,25.144054478784703,0.9375,0.9285714285714286
sarathi_faithful,0.5,1.0,0.9243394999999998,0.0009999999999999994,0.7307353333333331,0.0,25.013027618551327,0.5833333333333333,0.5,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,,,,,,,,,,,,,,,,,,,763,admission_control,0.9285714285714286,1.0,True,0.6103603333333331,0.0010000000000000002,0.41675616666666637,0.0,25.144054478784703,0.9375,0.9285714285714286
vllm_chunked_prefill_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,0.5,1.0,0.9243394999999998,0.0009999999999999994,0.7307353333333331,0.0,25.013027618551327,0.5833333333333333,0.5,,,,,,,,,,763,admission_control,0.9285714285714286,1.0,True,0.6103603333333331,0.0010000000000000002,0.41675616666666637,0.0,25.144054478784703,0.9375,0.9285714285714286
vllm_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,,,,,,,,,,0.5904761904761905,1.0,0.8227178333333329,0.001,0.575842833333333,0.0,21.524663677130047,0.6875,0.5904761904761905,764,edf,0.780952380952381,1.0,False,0.7263428333333328,0.001,0.4794678333333329,0.0,26.402640264026402,0.8333333333333334,0.780952380952381
sarathi_faithful,0.5904761904761905,1.0,0.822842833333333,0.001,0.5759678333333329,0.0,21.515015688032275,0.6875,0.5904761904761905,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,,,,,,,,,,,,,,,,,,,764,edf,0.780952380952381,1.0,False,0.7263428333333328,0.001,0.4794678333333329,0.0,26.402640264026402,0.8333333333333334,0.780952380952381
vllm_chunked_prefill_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,0.5904761904761905,1.0,0.822842833333333,0.001,0.5759678333333329,0.0,21.515015688032275,0.6875,0.5904761904761905,,,,,,,,,,764,edf,0.780952380952381,1.0,False,0.7263428333333328,0.001,0.4794678333333329,0.0,26.402640264026402,0.8333333333333334,0.780952380952381
vllm_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,,,,,,,,,,0.30275229357798167,1.0,1.2598655000000007,0.0009999999999999998,0.9947613333333339,0.0,17.857142857142858,0.41666666666666663,0.30275229357798167,765,scorpio_style_slo_guard,0.6513761467889908,0.75,True,0.4440584444444452,0.001,0.21453066666666742,0.25,7.14711137581894,0.9722222222222222,0.9594594594594594
sarathi_faithful,0.30275229357798167,1.0,1.2651571666666672,0.0009999999999999998,1.0000530000000007,0.0,17.89709172259508,0.41666666666666663,0.30275229357798167,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,,,,,,,,,,,,,,,,,,,765,scorpio_style_slo_guard,0.6513761467889908,0.75,True,0.4440584444444452,0.001,0.21453066666666742,0.25,7.14711137581894,0.9722222222222222,0.9594594594594594
vllm_chunked_prefill_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,0.30275229357798167,1.0,1.2651571666666672,0.0009999999999999998,1.0000530000000007,0.0,17.89709172259508,0.41666666666666663,0.30275229357798167,,,,,,,,,,765,scorpio_style_slo_guard,0.6513761467889908,0.75,True,0.4440584444444452,0.001,0.21453066666666742,0.25,7.14711137581894,0.9722222222222222,0.9594594594594594
vllm_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,,,,,,,,,,0.35,1.0,1.5886216666666666,0.0009999999999999998,1.2202883333333332,0.0,11.532916866890918,0.5208333333333333,0.35,767,weighted_shortest_processing,0.71,1.0,False,0.8074133333333332,0.001,0.43907999999999986,0.0,15.831134564643799,0.7916666666666666,0.71
sarathi_faithful,0.35,1.0,1.5901008333333333,0.0009999999999999996,1.2217675,0.0,11.532916866890918,0.5208333333333333,0.35,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,,,,,,,,,,,,,,,,,,,767,weighted_shortest_processing,0.71,1.0,False,0.8074133333333332,0.001,0.43907999999999986,0.0,15.831134564643799,0.7916666666666666,0.71
vllm_chunked_prefill_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,0.35,1.0,1.5901008333333333,0.0009999999999999996,1.2217675,0.0,11.532916866890918,0.5208333333333333,0.35,,,,,,,,,,767,weighted_shortest_processing,0.71,1.0,False,0.8074133333333332,0.001,0.43907999999999986,0.0,15.831134564643799,0.7916666666666666,0.71
vllm_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,,,,,,,,,,0.448,1.0,0.8196578333333399,0.0010000000000000002,0.6074495000000064,0.0,22.440392706872366,0.5208333333333333,0.448,768,weighted_shortest_processing,0.608,1.0,False,0.6294703333333398,0.001,0.4172620000000064,0.0,27.08803611738149,0.6458333333333333,0.608
sarathi_faithful,0.448,1.0,0.8196578333333399,0.0010000000000000002,0.6074495000000064,0.0,22.440392706872366,0.5208333333333333,0.448,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,,,,,,,,,,,,,,,,,,,768,weighted_shortest_processing,0.608,1.0,False,0.6294703333333398,0.001,0.4172620000000064,0.0,27.08803611738149,0.6458333333333333,0.608
vllm_chunked_prefill_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,0.448,1.0,0.8196578333333399,0.0010000000000000002,0.6074495000000064,0.0,22.440392706872366,0.5208333333333333,0.448,,,,,,,,,,768,weighted_shortest_processing,0.608,1.0,False,0.6294703333333398,0.001,0.4172620000000064,0.0,27.08803611738149,0.6458333333333333,0.608
vllm_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,,,,,,,,,,0.43478260869565216,1.0,1.1140758333333396,0.0009999999999999994,0.8248883333333397,0.0,16.937191249117856,0.5208333333333333,0.43478260869565216,769,scorpio_style_slo_guard,0.6782608695652174,0.7291666666666666,True,0.36844640000000634,0.001,0.1579035428571492,0.2708333333333333,6.912897491605768,1.0,1.0
sarathi_faithful,0.43478260869565216,1.0,1.1140133333333395,0.0009999999999999994,0.8248258333333397,0.0,16.937191249117856,0.5208333333333333,0.43478260869565216,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,,,,,,,,,,,,,,,,,,,769,scorpio_style_slo_guard,0.6782608695652174,0.7291666666666666,True,0.36844640000000634,0.001,0.1579035428571492,0.2708333333333333,6.912897491605768,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__compressed_tight,0.43478260869565216,1.0,1.1140133333333395,0.0009999999999999994,0.8248258333333397,0.0,16.937191249117856,0.5208333333333333,0.43478260869565216,,,,,,,,,,769,scorpio_style_slo_guard,0.6782608695652174,0.7291666666666666,True,0.36844640000000634,0.001,0.1579035428571492,0.2708333333333333,6.912897491605768,1.0,1.0
vllm_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__burst_kv,,,,,,,,,,0.4857142857142857,1.0,1.4050354000000045,0.0009999999999999994,1.2279312333333376,0.0,17.454545454545453,0.625,0.4857142857142857,772,weighted_shortest_processing,0.9142857142857143,1.0,False,0.5018479000000045,0.001,0.3247437333333379,0.0,25.559105431309902,0.9375,0.9142857142857143
sarathi_faithful,0.4857142857142857,1.0,1.4123895666666713,0.0010000000000000005,1.2352854000000046,0.0,17.441860465116278,0.625,0.4857142857142857,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__burst_kv,,,,,,,,,,,,,,,,,,,772,weighted_shortest_processing,0.9142857142857143,1.0,False,0.5018479000000045,0.001,0.3247437333333379,0.0,25.559105431309902,0.9375,0.9142857142857143
vllm_chunked_prefill_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__burst_kv,0.4857142857142857,1.0,1.4123895666666713,0.0010000000000000005,1.2352854000000046,0.0,17.441860465116278,0.625,0.4857142857142857,,,,,,,,,,772,weighted_shortest_processing,0.9142857142857143,1.0,False,0.5018479000000045,0.001,0.3247437333333379,0.0,25.559105431309902,0.9375,0.9142857142857143
vllm_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__burst_kv,,,,,,,,,,0.1875,0.3333333333333333,1.3211053999999995,0.0009999999999999996,1.1762928999999995,0.6458333333333334,3.1746031746031744,0.625,0.5526315789473685,773,multi_bin_batching,0.7946428571428571,1.0,False,1.1079414666666654,0.001,0.9143372999999985,0.0,13.437849944008958,0.8333333333333334,0.7946428571428571
sarathi_faithful,0.1875,0.3333333333333333,1.3217928999999997,0.0010000000000000005,1.1769803999999997,0.6458333333333334,3.1746031746031744,0.625,0.5526315789473685,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__burst_kv,,,,,,,,,,,,,,,,,,,773,multi_bin_batching,0.7946428571428571,1.0,False,1.1079414666666654,0.001,0.9143372999999985,0.0,13.437849944008958,0.8333333333333334,0.7946428571428571
vllm_chunked_prefill_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__burst_kv,0.1875,0.3333333333333333,1.3217928999999997,0.0010000000000000005,1.1769803999999997,0.6458333333333334,3.1746031746031744,0.625,0.5526315789473685,,,,,,,,,,773,multi_bin_batching,0.7946428571428571,1.0,False,1.1079414666666654,0.001,0.9143372999999985,0.0,13.437849944008958,0.8333333333333334,0.7946428571428571
vllm_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__burst_kv,,,,,,,,,,0.5619047619047619,1.0,1.692151466666667,0.0009999999999999998,1.4452764666666669,0.0,11.55234657039711,0.6666666666666667,0.5619047619047619,774,edf,0.8285714285714286,1.0,False,0.8672973000000003,0.001,0.6204223000000001,0.0,17.543859649122805,0.875,0.8285714285714286
sarathi_faithful,0.5619047619047619,1.0,1.6754223000000004,0.0010000000000000009,1.4285473000000002,0.0,11.566265060240962,0.6666666666666667,0.5619047619047619,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__burst_kv,,,,,,,,,,,,,,,,,,,774,edf,0.8285714285714286,1.0,False,0.8672973000000003,0.001,0.6204223000000001,0.0,17.543859649122805,0.875,0.8285714285714286
vllm_chunked_prefill_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__burst_kv,0.5619047619047619,1.0,1.6754223000000004,0.0010000000000000009,1.4285473000000002,0.0,11.566265060240962,0.6666666666666667,0.5619047619047619,,,,,,,,,,774,edf,0.8285714285714286,1.0,False,0.8672973000000003,0.001,0.6204223000000001,0.0,17.543859649122805,0.875,0.8285714285714286
vllm_faithful,,,,,,,,,,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__burst_kv,,,,,,,,,,0.21100917431192662,0.9166666666666666,2.935194145454546,0.0009999999999999996,2.6782168727272735,0.0,8.73535834822315,0.31818181818181823,0.22549019607843138,775,estimated_service_time_first,0.7247706422018348,1.0,False,1.055409700000001,0.001,0.7903055333333343,0.0,13.690815744438105,0.7916666666666666,0.7247706422018348
sarathi_faithful,0.2018348623853211,0.9166666666666666,2.9742508727272736,0.0010000000000000007,2.719569054545455,0.0,8.73535834822315,0.2954545454545454,0.21359223300970873,real_trace_stress__real_trace_stress__burstgpt_scaled_moderate__burst_kv,,,,,,,,,,,,,,,,,,,775,estimated_service_time_first,0.7247706422018348,1.0,False,1.055409700000001,0.001,0.7903055333333343,0.0,13.690815744438105,0.7916666666666666,0.7247706422018348
