scenario_id,policy_name,arrival_normalized_weighted_goodput,unweighted_slo_success_rate,completion_fraction,mean_ttft,p95_ttft,p99_ttft,mean_tpot,p95_tpot,mean_queuing_delay,mean_prefill_delay_s,ttft_attainment,tbt_attainment,request_throughput,token_throughput,decode_stalled_steps,cumulative_decode_tokens_deferred,steps_with_prefill_while_decode_deferred,prefill_stalled_steps,cumulative_prefill_requests_stalled,budget_saturation_fraction,mean_num_decoding,mean_num_prefilling,fraction_prefill_tokens_while_decodes_active,status
pd1.psizeshort.occhigh.slotbt_tight.loadhigh.s20260819,chunked_prefill_small,1.0,1.0,1.0,0.006912399267057848,0.01583027079695898,0.016678799470949208,0.001,0.0010000000000000002,0.0006266849813435618,0.006285714285714286,1.0,1.0,25.974025974025974,33673.28385899815,0,0,0,0,0,0.0001854943424225561,33.667037655351514,0.13726581339269153,0.9638879118302263,success
pd1.psizeshort.occhigh.slotbt_tight.loadhigh.s20260819,chunked_prefill_large,1.0,1.0,1.0,0.003455256409914991,0.005761109663251579,0.005928396453423257,0.001,0.0010000000000000002,0.0006266849813435618,0.0028285714285714286,1.0,1.0,25.978845796993877,33679.53238077565,0,0,0,2,2,0.0037105751391465678,33.67328385899815,0.047495361781076065,0.9716262164380349,success
pd1.psizeshort.occhigh.slotbt_tight.loadhigh.s20260819,decode_priority_chunked,1.0,1.0,1.0,0.006912399267057848,0.01583027079695898,0.016678799470949208,0.001,0.0010000000000000002,0.0006266849813435618,0.006285714285714286,1.0,1.0,25.974025974025974,33673.28385899815,0,0,0,0,0,0.0001854943424225561,33.667037655351514,0.13726581339269153,0.9638879118302263,success
pd1.psizeshort.occhigh.slobalanced.loadmoderate.s20260818,full_prefill,0.9666666666666667,0.9666666666666667,1.0,0.00291244334500193,0.003912039493921987,0.004609621717747107,0.0010000000000000005,0.0010000000000000002,0.0005957766783352626,0.002316666666666667,1.0,1.0,23.369036027263878,32717.234664070107,0,0,0,4,4,0.00661993769470405,32.71086448598131,0.030763239875389408,0.970371021628275,success
pd1.psizeshort.occhigh.slobalanced.loadmoderate.s20260818,chunked_prefill_small,0.95,0.95,1.0,0.0065457766783352635,0.01662182321699639,0.017835608553272226,0.0010000000000000005,0.0010000000000000002,0.0005957766783352626,0.005950000000000001,1.0,1.0,23.36448598130841,32710.864485981307,0,0,0,0,0,0.0,32.70449678800856,0.11563169164882227,0.9704296348396929,success
pd1.psizeshort.occhigh.slobalanced.loadmoderate.s20260818,decode_priority_chunked,0.95,0.95,1.0,0.0065457766783352635,0.01662182321699639,0.017835608553272226,0.0010000000000000005,0.0010000000000000002,0.0005957766783352626,0.005950000000000001,1.0,1.0,23.36448598130841,32710.864485981307,0,0,0,0,0,0.0,32.70449678800856,0.11563169164882227,0.9704296348396929,success
pd1.psizeshort.occhigh.slobalanced.loadmoderate.s20260818,chunked_prefill_large,0.9666666666666667,0.9666666666666667,1.0,0.0032957766783352632,0.005601304219410691,0.005878104871715593,0.0010000000000000005,0.0010000000000000002,0.0005957766783352626,0.0027000000000000006,1.0,1.0,23.369036027263878,32717.234664070107,0,0,0,1,1,0.003309968847352025,32.71086448598131,0.0397196261682243,0.9614325068870524,success
pd1.psizeshort.occhigh.slobalanced.loadmoderate.s20260818,adaptive_prefill_control,0.95,0.95,1.0,0.0065457766783352635,0.01662182321699639,0.017835608553272226,0.0010000000000000005,0.0010000000000000002,0.0005957766783352626,0.005950000000000001,1.0,1.0,23.36448598130841,32710.864485981307,0,0,0,0,0,0.0,32.70449678800856,0.11563169164882227,0.9704296348396929,success
pd1.psizeshort.occhigh.slobalanced.loadmoderate.s20260819,full_prefill,0.9833333333333333,0.9833333333333333,1.0,0.0028113304885705034,0.00393806851684329,0.004748948162084139,0.0010000000000000002,0.0010000000000000002,0.0005529971552371691,0.0022583333333333344,1.0,1.0,22.14022140221402,34111.43911439114,0,0,0,3,3,0.005165098690278546,34.105146651909244,0.02785463936543073,0.9740341788545978,success
pd1.psizeshort.occhigh.slobalanced.loadmoderate.s20260819,chunked_prefill_small,0.9833333333333333,0.9833333333333333,1.0,0.006211330488570503,0.015521729411539382,0.0168683429676851,0.0010000000000000005,0.0010000000000000002,0.0005529971552371691,0.005658333333333334,1.0,1.0,22.13613724405091,34105.14665190924,0,0,0,0,0,0.0,34.098856510512725,0.10309848764293618,0.9513535710901222,success
pd1.psizeshort.occhigh.slotbt_tight.loadhigh.s20260819,adaptive_prefill_control,1.0,1.0,1.0,0.006912399267057848,0.01583027079695898,0.016678799470949208,0.001,0.0010000000000000002,0.0006266849813435618,0.006285714285714286,1.0,1.0,25.974025974025974,33673.28385899815,0,0,0,0,0,0.0001854943424225561,33.667037655351514,0.13726581339269153,0.9638879118302263,success
pd1.psizeshort.occhigh.slobalanced.loadmoderate.s20260819,decode_priority_chunked,0.9833333333333333,0.9833333333333333,1.0,0.006211330488570503,0.015521729411539382,0.0168683429676851,0.0010000000000000005,0.0010000000000000002,0.0005529971552371691,0.005658333333333334,1.0,1.0,22.13613724405091,34105.14665190924,0,0,0,0,0,0.0,34.098856510512725,0.10309848764293618,0.9513535710901222,success
pd1.psizeshort.occhigh.slobalanced.loadmoderate.s20260819,chunked_prefill_large,0.9833333333333333,0.9833333333333333,1.0,0.0032113304885705036,0.005753829773242457,0.0059552631722585595,0.0010000000000000002,0.0010000000000000002,0.0005529971552371691,0.0026583333333333346,1.0,1.0,22.14022140221402,34111.43911439114,0,0,0,1,1,0.002582549345139273,34.105146651909244,0.0367090942630511,0.9617778058565246,success
pd1.psizeshort.occhigh.slobalanced.loadmoderate.s20260819,adaptive_prefill_control,0.9833333333333333,0.9833333333333333,1.0,0.006211330488570503,0.015521729411539382,0.0168683429676851,0.0010000000000000005,0.0010000000000000002,0.0005529971552371691,0.005658333333333334,1.0,1.0,22.13613724405091,34105.14665190924,0,0,0,0,0,0.0,34.098856510512725,0.10309848764293618,0.9513535710901222,success
pd1.psizeshort.occhigh.slobalanced.loadhigh.s20260818,full_prefill,0.9714285714285714,0.9714285714285714,1.0,0.0029639367661590033,0.00395467353135023,0.004697034218949461,0.001,0.0010000000000000002,0.0005925081947304329,0.0023714285714285703,1.0,1.0,26.917900403768503,34999.615458565655,0,0,0,4,4,0.00922722029988466,34.99288735101884,0.03690888119953864,0.9774747677294299,success
pd1.psizeshort.occhigh.slobalanced.loadhigh.s20260818,chunked_prefill_small,0.9571428571428572,0.9571428571428572,1.0,0.007149651051873288,0.016624258790886276,0.01777434962114469,0.001,0.0010000000000000002,0.0005925081947304329,0.006557142857142855,1.0,1.0,26.90238278247502,34979.43889315911,0,0,0,3,3,0.0013448607108549472,34.97271853986551,0.1494716618635927,0.9775193280306574,success
pd1.psizeshort.occhigh.slobalanced.loadhigh.s20260818,decode_priority_chunked,0.9571428571428572,0.9571428571428572,1.0,0.007149651051873288,0.016624258790886276,0.01777434962114469,0.001,0.0010000000000000002,0.0005925081947304329,0.006557142857142855,1.0,1.0,26.90238278247502,34979.43889315911,0,0,0,3,3,0.0013448607108549472,34.97271853986551,0.1494716618635927,0.9775193280306574,success
pd1.psizeshort.occhigh.slobalanced.loadhigh.s20260818,chunked_prefill_large,0.9714285714285714,0.9714285714285714,1.0,0.0034353653375875743,0.00574621087788759,0.0058765663300488526,0.001,0.0010000000000000002,0.0005925081947304329,0.0028428571428571418,1.0,1.0,26.917900403768503,34999.615458565655,0,0,0,1,1,0.004229142637447136,34.99288735101884,0.049596309111880045,0.9706793217922153,success
pd1.psizemedium.occlow.slottft_tight.loadmoderate.s20260818,full_prefill,0.38095238095238093,0.38095238095238093,1.0,0.013176736859521091,0.0314255454402041,0.032415811506953766,0.0010000000000000002,0.0010000000000000002,0.0006767368595210888,0.0125,1.0,1.0,13.972055888223553,3751.497005988024,0,0,0,82,353,0.032317297098788104,4.141388174807198,0.17737789203084833,0.9507180951116422,success
pd1.psizemedium.occlow.slottft_tight.loadmoderate.s20260818,chunked_prefill_small,0.3333333333333333,0.3333333333333333,1.0,0.025248165430949664,0.04850774837848879,0.05149319126978348,0.0010000000000000002,0.0010000000000000005,0.0006767368595210888,0.02457142857142857,0.9761904761904762,1.0,13.95812562313061,3747.7567298105682,0,0,0,62,248,0.024497257769652652,4.123217550274223,0.3619744058500914,0.8147558034034832,success
pd1.psizemedium.occlow.slottft_tight.loadmoderate.s20260818,chunked_prefill_large,0.38095238095238093,0.38095238095238093,1.0,0.01486721304999728,0.032475545440204104,0.03541581150695376,0.0010000000000000002,0.0010000000000000002,0.0006767368595210888,0.014190476190476193,1.0,1.0,13.972055888223553,3751.497005988024,0,0,0,81,340,0.030825688073394496,4.1383486238532114,0.20330275229357797,0.9167275221846024,success
pd1.psizemedium.occlow.slottft_tight.loadmoderate.s20260818,decode_priority_chunked,0.3333333333333333,0.3333333333333333,1.0,0.025248165430949664,0.04850774837848879,0.05149319126978348,0.0010000000000000002,0.0010000000000000005,0.0006767368595210888,0.02457142857142857,0.9761904761904762,1.0,13.95812562313061,3747.7567298105682,0,0,0,62,248,0.024497257769652652,4.123217550274223,0.3619744058500914,0.8147558034034832,success
pd1.psizeshort.occhigh.slobalanced.loadhigh.s20260819,full_prefill,0.9785714285714285,0.9785714285714285,1.0,0.002940970695629276,0.003913005240094252,0.003969145831078261,0.001,0.0010000000000000002,0.0006266849813435618,0.0023142857142857145,1.0,1.0,25.978845796993877,33679.53238077565,0,0,0,4,4,0.0074211502782931356,33.67328385899815,0.034137291280148425,0.9807245867041857,success
pd1.psizemedium.occlow.slottft_tight.loadmoderate.s20260818,adaptive_prefill_control,0.3333333333333333,0.3333333333333333,1.0,0.025248165430949664,0.04850774837848879,0.05149319126978348,0.0010000000000000002,0.0010000000000000005,0.0006767368595210888,0.02457142857142857,0.9761904761904762,1.0,13.95812562313061,3747.7567298105682,0,0,0,62,248,0.024497257769652652,4.123217550274223,0.3619744058500914,0.8147558034034832,success
pd1.psizeshort.occhigh.slobalanced.loadhigh.s20260819,chunked_prefill_small,0.9714285714285714,0.9714285714285714,1.0,0.006912399267057848,0.01583027079695898,0.016678799470949208,0.001,0.0010000000000000002,0.0006266849813435618,0.006285714285714286,1.0,1.0,25.974025974025974,33673.28385899815,0,0,0,0,0,0.0001854943424225561,33.667037655351514,0.13726581339269153,0.9638879118302263,success
pd1.psizeshort.occhigh.slobalanced.loadhigh.s20260819,decode_priority_chunked,0.9714285714285714,0.9714285714285714,1.0,0.006912399267057848,0.01583027079695898,0.016678799470949208,0.001,0.0010000000000000002,0.0006266849813435618,0.006285714285714286,1.0,1.0,25.974025974025974,33673.28385899815,0,0,0,0,0,0.0001854943424225561,33.667037655351514,0.13726581339269153,0.9638879118302263,success
pd1.psizemedium.occlow.slottft_tight.loadmoderate.s20260819,full_prefill,0.3333333333333333,0.3333333333333333,1.0,0.015685146133416723,0.035723064829519494,0.037258057513852694,0.001,0.0010000000000000002,0.0006613366096072038,0.015023809523809516,1.0,1.0,13.080037371535347,4629.087511678605,0,0,0,85,454,0.032723434201266714,5.230119634060521,0.2072484166080225,0.9617685469941442,success
pd1.psizemedium.occlow.slottft_tight.loadmoderate.s20260819,chunked_prefill_small,0.30952380952380953,0.30952380952380953,1.0,0.028089908038178638,0.0536092772942468,0.0549726487196203,0.001,0.0010000000000000002,0.0006613366096072038,0.02742857142857143,0.8809523809523809,1.0,13.07596513075965,4627.646326276463,0,0,0,73,326,0.027017543859649124,5.215438596491228,0.3894736842105263,0.8431351897880945,success
pd1.psizeshort.occhigh.slobalanced.loadhigh.s20260819,chunked_prefill_large,0.9785714285714285,0.9785714285714285,1.0,0.003455256409914991,0.005761109663251579,0.005928396453423257,0.001,0.0010000000000000002,0.0006266849813435618,0.0028285714285714286,1.0,1.0,25.978845796993877,33679.53238077565,0,0,0,2,2,0.0037105751391465678,33.67328385899815,0.047495361781076065,0.9716262164380349,success
pd1.psizemedium.occlow.slottft_tight.loadmoderate.s20260819,chunked_prefill_large,0.3333333333333333,0.3333333333333333,1.0,0.017518479466750052,0.03863364777715518,0.039310487080150544,0.001,0.0010000000000000002,0.0006613366096072038,0.016857142857142852,1.0,1.0,13.080037371535347,4629.087511678605,0,0,0,85,441,0.03163444639718805,5.224604569420035,0.23409490333919156,0.9401988456839533,success
pd1.psizemedium.occlow.slottft_tight.loadmoderate.s20260819,decode_priority_chunked,0.30952380952380953,0.30952380952380953,1.0,0.028089908038178638,0.0536092772942468,0.0549726487196203,0.001,0.0010000000000000002,0.0006613366096072038,0.02742857142857143,0.8809523809523809,1.0,13.07596513075965,4627.646326276463,0,0,0,73,326,0.027017543859649124,5.215438596491228,0.3894736842105263,0.8431351897880945,success
pd1.psizemedium.occlow.slottft_tight.loadhigh.s20260818,full_prefill,0.3157894736842105,0.3157894736842105,1.0,0.020152198252390015,0.04467223949679936,0.04697826660411493,0.0010000000000000002,0.0010000000000000002,0.0007136017611619452,0.019438596491228068,1.0,1.0,26.158788435061958,6918.77007801744,0,0,0,127,862,0.06232294617563739,7.118035882908404,0.4962228517469311,0.9656759521087781,success
pd1.psizemedium.occlow.slottft_tight.loadmoderate.s20260819,adaptive_prefill_control,0.30952380952380953,0.30952380952380953,1.0,0.028089908038178638,0.0536092772942468,0.0549726487196203,0.001,0.0010000000000000002,0.0006613366096072038,0.02742857142857143,0.8809523809523809,1.0,13.07596513075965,4627.646326276463,0,0,0,73,326,0.027017543859649124,5.215438596491228,0.3894736842105263,0.8431351897880945,success
pd1.psizemedium.occlow.slottft_tight.loadhigh.s20260818,chunked_prefill_small,0.2631578947368421,0.2631578947368421,1.0,0.03316974211203914,0.06016277798681027,0.06828472143065627,0.001,0.0010000000000000002,0.0007136017611619452,0.03245614035087719,0.7894736842105263,1.0,26.146788990825687,6915.596330275229,0,0,0,107,694,0.05112570356472795,7.071294559099437,0.8409943714821764,0.8732627399073462,success
pd1.psizemedium.occlow.slottft_tight.loadhigh.s20260818,chunked_prefill_large,0.2982456140350877,0.2982456140350877,1.0,0.021906584217302297,0.045920609630842636,0.04830258615101895,0.0010000000000000002,0.0010000000000000002,0.0007136017611619452,0.02119298245614035,1.0,1.0,26.158788435061958,6918.77007801744,0,0,0,122,836,0.061291843470061294,7.107967939651108,0.5426685525695427,0.9425726490584201,success
pd1.psizemedium.occlow.slottft_tight.loadhigh.s20260818,decode_priority_chunked,0.2631578947368421,0.2631578947368421,1.0,0.03316974211203914,0.06016277798681027,0.06828472143065627,0.001,0.0010000000000000002,0.0007136017611619452,0.03245614035087719,0.7894736842105263,1.0,26.146788990825687,6915.596330275229,0,0,0,107,694,0.05112570356472795,7.071294559099437,0.8409943714821764,0.8732627399073462,success
pd1.psizemedium.occlow.slottft_tight.loadhigh.s20260818,adaptive_prefill_control,0.2631578947368421,0.2631578947368421,1.0,0.03316974211203914,0.06016277798681027,0.06828472143065627,0.001,0.0010000000000000002,0.0007136017611619452,0.03245614035087719,0.7894736842105263,1.0,26.146788990825687,6915.596330275229,0,0,0,107,694,0.05112570356472795,7.071294559099437,0.8409943714821764,0.8732627399073462,success
pd1.psizemedium.occlow.slottft_tight.loadhigh.s20260819,full_prefill,0.2631578947368421,0.2631578947368421,1.0,0.024612854093480557,0.05683810631817539,0.059907803751637165,0.001,0.0010000000000000002,0.0006654856724279308,0.023947368421052627,0.8947368421052632,1.0,20.652173913043477,6451.449275362318,0,0,0,137,1104,0.060073559460563954,7.276665304454434,0.5345320800980793,0.9781605282864728,success
pd1.psizeshort.occhigh.slobalanced.loadhigh.s20260819,adaptive_prefill_control,0.9714285714285714,0.9714285714285714,1.0,0.006912399267057848,0.01583027079695898,0.016678799470949208,0.001,0.0010000000000000002,0.0006266849813435618,0.006285714285714286,1.0,1.0,25.974025974025974,33673.28385899815,0,0,0,0,0,0.0001854943424225561,33.667037655351514,0.13726581339269153,0.9638879118302263,success
pd1.psizemedium.occlow.slottft_tight.loadhigh.s20260819,chunked_prefill_small,0.21052631578947367,0.21052631578947367,1.0,0.03843741549698933,0.07780218141085452,0.08900915948516476,0.001,0.0010000000000000002,0.0006654856724279308,0.037771929824561394,0.6491228070175439,1.0,20.629750271444085,6444.444444444444,0,0,0,120,877,0.05154220779220779,7.226461038961039,0.8506493506493507,0.9014772959357342,success
pd1.psizemedium.occlow.slottft_tight.loadhigh.s20260819,chunked_prefill_large,0.24561403508771928,0.24561403508771928,1.0,0.026612854093480562,0.05780658671363674,0.06292294188706701,0.001,0.0010000000000000002,0.0006654856724279308,0.02594736842105263,0.8421052631578947,1.0,20.652173913043477,6451.449275362318,0,0,0,136,1073,0.05839118007349939,7.270722743977133,0.5806451612903226,0.9642181224045204,success
pd1.psizemedium.occlow.slottft_tight.loadhigh.s20260819,decode_priority_chunked,0.21052631578947367,0.21052631578947367,1.0,0.03843741549698933,0.07780218141085452,0.08900915948516476,0.001,0.0010000000000000002,0.0006654856724279308,0.037771929824561394,0.6491228070175439,1.0,20.629750271444085,6444.444444444444,0,0,0,120,877,0.05154220779220779,7.226461038961039,0.8506493506493507,0.9014772959357342,success
pd1.psizemedium.occlow.slotbt_tight.loadmoderate.s20260818,full_prefill,1.0,1.0,1.0,0.013176736859521091,0.0314255454402041,0.032415811506953766,0.0010000000000000002,0.0010000000000000002,0.0006767368595210888,0.0125,1.0,1.0,13.972055888223553,3751.497005988024,0,0,0,82,353,0.032317297098788104,4.141388174807198,0.17737789203084833,0.9507180951116422,success
pd1.psizemedium.occlow.slottft_tight.loadhigh.s20260819,adaptive_prefill_control,0.21052631578947367,0.21052631578947367,1.0,0.03843741549698933,0.07780218141085452,0.08900915948516476,0.001,0.0010000000000000002,0.0006654856724279308,0.037771929824561394,0.6491228070175439,1.0,20.629750271444085,6444.444444444444,0,0,0,120,877,0.05154220779220779,7.226461038961039,0.8506493506493507,0.9014772959357342,success
pd1.psizemedium.occlow.slotbt_tight.loadmoderate.s20260818,chunked_prefill_small,1.0,1.0,1.0,0.025248165430949664,0.04850774837848879,0.05149319126978348,0.0010000000000000002,0.0010000000000000005,0.0006767368595210888,0.02457142857142857,1.0,1.0,13.95812562313061,3747.7567298105682,0,0,0,62,248,0.024497257769652652,4.123217550274223,0.3619744058500914,0.8147558034034832,success
pd1.psizemedium.occlow.slotbt_tight.loadmoderate.s20260818,chunked_prefill_large,1.0,1.0,1.0,0.01486721304999728,0.032475545440204104,0.03541581150695376,0.0010000000000000002,0.0010000000000000002,0.0006767368595210888,0.014190476190476193,1.0,1.0,13.972055888223553,3751.497005988024,0,0,0,81,340,0.030825688073394496,4.1383486238532114,0.20330275229357797,0.9167275221846024,success
pd1.psizemedium.occlow.slotbt_tight.loadmoderate.s20260818,decode_priority_chunked,1.0,1.0,1.0,0.025248165430949664,0.04850774837848879,0.05149319126978348,0.0010000000000000002,0.0010000000000000005,0.0006767368595210888,0.02457142857142857,1.0,1.0,13.95812562313061,3747.7567298105682,0,0,0,62,248,0.024497257769652652,4.123217550274223,0.3619744058500914,0.8147558034034832,success
pd1.psizeshort.occhigh.slobalanced.loadhigh.s20260818,adaptive_prefill_control,0.9571428571428572,0.9571428571428572,1.0,0.007149651051873288,0.016624258790886276,0.01777434962114469,0.001,0.0010000000000000002,0.0005925081947304329,0.006557142857142855,1.0,1.0,26.90238278247502,34979.43889315911,0,0,0,3,3,0.0013448607108549472,34.97271853986551,0.1494716618635927,0.9775193280306574,success
pd1.psizemedium.occlow.slotbt_tight.loadmoderate.s20260818,adaptive_prefill_control,1.0,1.0,1.0,0.025248165430949664,0.04850774837848879,0.05149319126978348,0.0010000000000000002,0.0010000000000000005,0.0006767368595210888,0.02457142857142857,1.0,1.0,13.95812562313061,3747.7567298105682,0,0,0,62,248,0.024497257769652652,4.123217550274223,0.3619744058500914,0.8147558034034832,success
pd1.psizemedium.occlow.slotbt_tight.loadmoderate.s20260819,full_prefill,1.0,1.0,1.0,0.015685146133416723,0.035723064829519494,0.037258057513852694,0.001,0.0010000000000000002,0.0006613366096072038,0.015023809523809516,1.0,1.0,13.080037371535347,4629.087511678605,0,0,0,85,454,0.032723434201266714,5.230119634060521,0.2072484166080225,0.9617685469941442,success
pd1.psizemedium.occlow.slotbt_tight.loadmoderate.s20260819,chunked_prefill_small,1.0,1.0,1.0,0.028089908038178638,0.0536092772942468,0.0549726487196203,0.001,0.0010000000000000002,0.0006613366096072038,0.02742857142857143,1.0,1.0,13.07596513075965,4627.646326276463,0,0,0,73,326,0.027017543859649124,5.215438596491228,0.3894736842105263,0.8431351897880945,success
pd1.psizemedium.occlow.slotbt_tight.loadmoderate.s20260819,chunked_prefill_large,1.0,1.0,1.0,0.017518479466750052,0.03863364777715518,0.039310487080150544,0.001,0.0010000000000000002,0.0006613366096072038,0.016857142857142852,1.0,1.0,13.080037371535347,4629.087511678605,0,0,0,85,441,0.03163444639718805,5.224604569420035,0.23409490333919156,0.9401988456839533,success
pd1.psizemedium.occlow.slotbt_tight.loadmoderate.s20260819,decode_priority_chunked,1.0,1.0,1.0,0.028089908038178638,0.0536092772942468,0.0549726487196203,0.001,0.0010000000000000002,0.0006613366096072038,0.02742857142857143,1.0,1.0,13.07596513075965,4627.646326276463,0,0,0,73,326,0.027017543859649124,5.215438596491228,0.3894736842105263,0.8431351897880945,success
pd1.psizemedium.occlow.slotbt_tight.loadhigh.s20260818,full_prefill,1.0,1.0,1.0,0.020152198252390015,0.04467223949679936,0.04697826660411493,0.0010000000000000002,0.0010000000000000002,0.0007136017611619452,0.019438596491228068,1.0,1.0,26.158788435061958,6918.77007801744,0,0,0,127,862,0.06232294617563739,7.118035882908404,0.4962228517469311,0.9656759521087781,success
pd1.psizemedium.occlow.slotbt_tight.loadmoderate.s20260819,adaptive_prefill_control,1.0,1.0,1.0,0.028089908038178638,0.0536092772942468,0.0549726487196203,0.001,0.0010000000000000002,0.0006613366096072038,0.02742857142857143,1.0,1.0,13.07596513075965,4627.646326276463,0,0,0,73,326,0.027017543859649124,5.215438596491228,0.3894736842105263,0.8431351897880945,success
pd1.psizemedium.occlow.slotbt_tight.loadhigh.s20260818,chunked_prefill_large,1.0,1.0,1.0,0.021906584217302297,0.045920609630842636,0.04830258615101895,0.0010000000000000002,0.0010000000000000002,0.0007136017611619452,0.02119298245614035,1.0,1.0,26.158788435061958,6918.77007801744,0,0,0,122,836,0.061291843470061294,7.107967939651108,0.5426685525695427,0.9425726490584201,success
pd1.psizemedium.occlow.slotbt_tight.loadhigh.s20260818,decode_priority_chunked,1.0,1.0,1.0,0.03316974211203914,0.06016277798681027,0.06828472143065627,0.001,0.0010000000000000002,0.0007136017611619452,0.03245614035087719,1.0,1.0,26.146788990825687,6915.596330275229,0,0,0,107,694,0.05112570356472795,7.071294559099437,0.8409943714821764,0.8732627399073462,success
pd1.psizemedium.occlow.slotbt_tight.loadhigh.s20260818,adaptive_prefill_control,1.0,1.0,1.0,0.03316974211203914,0.06016277798681027,0.06828472143065627,0.001,0.0010000000000000002,0.0007136017611619452,0.03245614035087719,1.0,1.0,26.146788990825687,6915.596330275229,0,0,0,107,694,0.05112570356472795,7.071294559099437,0.8409943714821764,0.8732627399073462,success
pd1.psizemedium.occlow.slotbt_tight.loadhigh.s20260819,full_prefill,1.0,1.0,1.0,0.024612854093480557,0.05683810631817539,0.059907803751637165,0.001,0.0010000000000000002,0.0006654856724279308,0.023947368421052627,1.0,1.0,20.652173913043477,6451.449275362318,0,0,0,137,1104,0.060073559460563954,7.276665304454434,0.5345320800980793,0.9781605282864728,success
pd1.psizemedium.occlow.slotbt_tight.loadhigh.s20260819,chunked_prefill_small,1.0,1.0,1.0,0.03843741549698933,0.07780218141085452,0.08900915948516476,0.001,0.0010000000000000002,0.0006654856724279308,0.037771929824561394,1.0,1.0,20.629750271444085,6444.444444444444,0,0,0,120,877,0.05154220779220779,7.226461038961039,0.8506493506493507,0.9014772959357342,success
pd1.psizemedium.occlow.slotbt_tight.loadhigh.s20260818,chunked_prefill_small,1.0,1.0,1.0,0.03316974211203914,0.06016277798681027,0.06828472143065627,0.001,0.0010000000000000002,0.0007136017611619452,0.03245614035087719,1.0,1.0,26.146788990825687,6915.596330275229,0,0,0,107,694,0.05112570356472795,7.071294559099437,0.8409943714821764,0.8732627399073462,success
pd1.psizemedium.occlow.slotbt_tight.loadhigh.s20260819,chunked_prefill_large,1.0,1.0,1.0,0.026612854093480562,0.05780658671363674,0.06292294188706701,0.001,0.0010000000000000002,0.0006654856724279308,0.02594736842105263,1.0,1.0,20.652173913043477,6451.449275362318,0,0,0,136,1073,0.05839118007349939,7.270722743977133,0.5806451612903226,0.9642181224045204,success
pd1.psizemedium.occlow.slotbt_tight.loadhigh.s20260819,decode_priority_chunked,1.0,1.0,1.0,0.03843741549698933,0.07780218141085452,0.08900915948516476,0.001,0.0010000000000000002,0.0006654856724279308,0.037771929824561394,1.0,1.0,20.629750271444085,6444.444444444444,0,0,0,120,877,0.05154220779220779,7.226461038961039,0.8506493506493507,0.9014772959357342,success
pd1.psizemedium.occlow.slobalanced.loadmoderate.s20260818,full_prefill,0.9523809523809523,0.9523809523809523,1.0,0.013176736859521091,0.0314255454402041,0.032415811506953766,0.0010000000000000002,0.0010000000000000002,0.0006767368595210888,0.0125,1.0,1.0,13.972055888223553,3751.497005988024,0,0,0,82,353,0.032317297098788104,4.141388174807198,0.17737789203084833,0.9507180951116422,success
pd1.psizemedium.occlow.slotbt_tight.loadhigh.s20260819,adaptive_prefill_control,1.0,1.0,1.0,0.03843741549698933,0.07780218141085452,0.08900915948516476,0.001,0.0010000000000000002,0.0006654856724279308,0.037771929824561394,1.0,1.0,20.629750271444085,6444.444444444444,0,0,0,120,877,0.05154220779220779,7.226461038961039,0.8506493506493507,0.9014772959357342,success
pd1.psizemedium.occlow.slobalanced.loadmoderate.s20260818,chunked_prefill_small,0.9523809523809523,0.9523809523809523,1.0,0.025248165430949664,0.04850774837848879,0.05149319126978348,0.0010000000000000002,0.0010000000000000005,0.0006767368595210888,0.02457142857142857,1.0,1.0,13.95812562313061,3747.7567298105682,0,0,0,62,248,0.024497257769652652,4.123217550274223,0.3619744058500914,0.8147558034034832,success
pd1.psizemedium.occlow.slobalanced.loadmoderate.s20260818,chunked_prefill_large,0.9523809523809523,0.9523809523809523,1.0,0.01486721304999728,0.032475545440204104,0.03541581150695376,0.0010000000000000002,0.0010000000000000002,0.0006767368595210888,0.014190476190476193,1.0,1.0,13.972055888223553,3751.497005988024,0,0,0,81,340,0.030825688073394496,4.1383486238532114,0.20330275229357797,0.9167275221846024,success
pd1.psizemedium.occlow.slobalanced.loadmoderate.s20260818,decode_priority_chunked,0.9523809523809523,0.9523809523809523,1.0,0.025248165430949664,0.04850774837848879,0.05149319126978348,0.0010000000000000002,0.0010000000000000005,0.0006767368595210888,0.02457142857142857,1.0,1.0,13.95812562313061,3747.7567298105682,0,0,0,62,248,0.024497257769652652,4.123217550274223,0.3619744058500914,0.8147558034034832,success
pd1.psizemedium.occlow.slobalanced.loadmoderate.s20260819,full_prefill,0.9523809523809523,0.9523809523809523,1.0,0.015685146133416723,0.035723064829519494,0.037258057513852694,0.001,0.0010000000000000002,0.0006613366096072038,0.015023809523809516,1.0,1.0,13.080037371535347,4629.087511678605,0,0,0,85,454,0.032723434201266714,5.230119634060521,0.2072484166080225,0.9617685469941442,success
pd1.psizemedium.occlow.slobalanced.loadmoderate.s20260819,chunked_prefill_small,0.9285714285714286,0.9285714285714286,1.0,0.028089908038178638,0.0536092772942468,0.0549726487196203,0.001,0.0010000000000000002,0.0006613366096072038,0.02742857142857143,1.0,1.0,13.07596513075965,4627.646326276463,0,0,0,73,326,0.027017543859649124,5.215438596491228,0.3894736842105263,0.8431351897880945,success
