scenario_id,split,method,arrival_normalized_weighted_goodput,unweighted_slo_success_rate,completion_fraction,favored_violations,favored_total,other_violations,other_total,jains_fairness_index,mean_ttft,status,predicted_alpha_or_choice,switch_count,frac_alpha_intermediate,frac_alpha_near_0,frac_alpha_near_1,mean_alpha
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260816,ood,contextual_alpha,0.503030303030303,0.5916666666666667,1.0,31,60,18,60,0.9675623800383879,4.804042809900384,success,mean_alpha=0.000,0,0.0,1.0,0.0,0.0
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260816,ood,hard_conditional,0.503030303030303,0.5916666666666667,1.0,31,60,18,60,0.9675623800383879,4.804042809900384,success,wfs,0,,,,
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260817,ood,static_alpha_0.25,0.44393939393939397,0.5666666666666667,1.0,35,60,17,60,0.9345189975747775,5.674522276769259,success,,0,,,,
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260817,ood,static_alpha_0.50,0.4212121212121212,0.5916666666666667,1.0,37,60,12,60,0.8896929050476525,5.042247276769259,success,,0,,,,
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260817,ood,static_alpha_0.75,0.3409090909090909,0.6,1.0,43,60,5,60,0.7821363910681955,4.142155610102592,success,,0,,,,
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260817,ood,contextual_top1,0.2878787878787879,0.6083333333333333,1.0,47,60,0,60,0.7069514460068985,3.6135139434359256,success,estf,0,,,,
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260817,ood,contextual_alpha,0.4212121212121212,0.5916666666666667,1.0,37,60,12,60,0.8896929050476525,5.042247276769259,success,mean_alpha=0.500,0,1.0,0.0,0.0,0.5
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260817,ood,hard_conditional,0.45606060606060606,0.5583333333333333,1.0,34,60,19,60,0.9522698345354264,6.011630610102592,success,wfs,0,,,,
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260816,ood,static_alpha_0.25,0.6924242424242424,0.8083333333333333,1.0,20,60,3,60,0.9702000412456177,1.1128943332171122,success,,0,,,,
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260816,ood,static_alpha_0.50,0.693939393939394,0.8166666666666667,1.0,20,60,2,60,0.9673650282030621,0.9669359998837788,success,,0,,,,
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260816,ood,static_alpha_0.75,0.5742424242424242,0.7583333333333333,1.0,28,60,1,60,0.9190899001109878,0.8612776665504457,success,,0,,,,
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260816,ood,contextual_top1,0.6924242424242424,0.8083333333333333,1.0,20,60,3,60,0.9702000412456177,1.1180526665504453,success,wfs,0,,,,
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260816,ood,contextual_alpha,0.6924242424242424,0.8083333333333333,1.0,20,60,3,60,0.9702000412456177,1.1180526665504453,success,mean_alpha=0.000,0,0.0,1.0,0.0,0.0
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260816,ood,hard_conditional,0.6924242424242424,0.8083333333333333,1.0,20,60,3,60,0.9702000412456177,1.1180526665504453,success,wfs,0,,,,
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260817,ood,static_alpha_0.25,0.453030303030303,0.6166666666666667,1.0,35,60,11,60,0.9048248512888302,3.693990598049514,success,,0,,,,
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260817,ood,static_alpha_0.50,0.47575757575757577,0.6666666666666666,1.0,34,60,6,60,0.89086859688196,3.1189905980495136,success,,0,,,,
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260817,ood,static_alpha_0.75,0.4818181818181818,0.7,1.0,34,60,2,60,0.8732673267326732,2.5424322647161803,success,,0,,,,
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260817,ood,contextual_top1,0.3939393939393939,0.6666666666666666,1.0,40,60,0,60,0.7999999999999999,2.228615598049514,success,estf,0,,,,
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260817,ood,contextual_alpha,0.3939393939393939,0.6666666666666666,1.0,40,60,0,60,0.7999999999999999,2.228615598049514,success,mean_alpha=1.000,0,0.0,0.0,1.0,1.0
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260817,ood,hard_conditional,0.4696969696969697,0.6333333333333333,1.0,34,60,10,60,0.9093198992443323,3.7738822647161805,success,wfs,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260816,ood,static_alpha_0.25,0.4303030303030303,0.49166666666666664,1.0,35,60,26,60,0.9772599663110615,6.1459576574692205,success,,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260816,ood,static_alpha_0.50,0.4106060606060606,0.5333333333333333,1.0,37,60,19,60,0.9266968325791854,5.509740990802554,success,,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260816,ood,static_alpha_0.75,0.35454545454545455,0.6,1.0,42,60,6,60,0.7999999999999999,4.5261659908025536,success,,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260816,ood,contextual_top1,0.44393939393939397,0.49166666666666664,1.0,34,60,27,60,0.9861189801699718,6.249907657469221,success,wfs,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260816,ood,contextual_alpha,0.44393939393939397,0.49166666666666664,1.0,34,60,27,60,0.9861189801699718,6.249907657469221,success,mean_alpha=0.000,0,0.0,1.0,0.0,0.0
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260816,ood,hard_conditional,0.44393939393939397,0.49166666666666664,1.0,34,60,27,60,0.9861189801699718,6.249907657469221,success,wfs,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260817,ood,static_alpha_0.25,0.37272727272727274,0.475,1.0,39,60,24,60,0.9352331606217616,7.139027084311136,success,,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260817,ood,static_alpha_0.50,0.4318181818181818,0.575,1.0,36,60,15,60,0.9152249134948095,6.07281041764447,success,,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260817,ood,static_alpha_0.75,0.3090909090909091,0.575,1.0,45,60,6,60,0.7578796561604583,4.9838770843111355,success,,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260817,ood,contextual_top1,0.25757575757575757,0.5916666666666667,1.0,49,60,0,60,0.6773716742811072,4.3235687509778025,success,estf,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260817,ood,contextual_alpha,0.4318181818181818,0.575,1.0,36,60,15,60,0.9152249134948095,6.07281041764447,success,mean_alpha=0.500,0,1.0,0.0,0.0,0.5
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260817,ood,hard_conditional,0.44696969696969696,0.5083333333333333,1.0,34,60,25,60,0.978695423461336,7.335893750977803,success,wfs,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260816,ood,static_alpha_0.25,0.546969696969697,0.6833333333333333,1.0,29,60,9,60,0.943851768669287,2.6122767554548267,success,,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260816,ood,static_alpha_0.50,0.5060606060606061,0.6833333333333333,1.0,32,60,6,60,0.9086486486486486,2.2704684221214935,success,,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260816,ood,static_alpha_0.75,0.4666666666666667,0.6916666666666667,1.0,35,60,2,60,0.8634996239659062,1.9247017554548265,success,,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260816,ood,contextual_top1,0.5924242424242424,0.7083333333333334,1.0,26,60,9,60,0.9615384615384615,2.64508508878816,success,wfs,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260816,ood,contextual_alpha,0.5924242424242424,0.7083333333333334,1.0,26,60,9,60,0.9615384615384615,2.64508508878816,success,mean_alpha=0.000,0,0.0,1.0,0.0,0.0
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260816,ood,hard_conditional,0.5924242424242424,0.7083333333333334,1.0,26,60,9,60,0.9615384615384615,2.64508508878816,success,wfs,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260817,ood,static_alpha_0.25,0.4015151515151515,0.5583333333333333,1.0,38,60,15,60,0.8945795137504983,5.104180740531801,success,,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260817,ood,static_alpha_0.50,0.4681818181818182,0.625,1.0,34,60,11,60,0.9140396490087748,4.401147407198467,success,,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260817,ood,static_alpha_0.75,0.37272727272727274,0.625,1.0,41,60,4,60,0.8042607949671146,3.678872407198467,success,,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260817,ood,contextual_top1,0.3181818181818182,0.625,1.0,45,60,0,60,0.7352941176470589,3.2671390738651334,success,estf,0,,,,
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260817,ood,contextual_alpha,0.3181818181818182,0.625,1.0,45,60,0,60,0.7352941176470589,3.2671390738651334,success,mean_alpha=1.000,0,0.0,0.0,1.0,1.0
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260817,ood,hard_conditional,0.4909090909090909,0.6,1.0,32,60,16,60,0.9529411764705882,5.226589073865133,success,wfs,0,,,,
