active_pressure,all_alternatives_harmful,all_alternatives_zero,axis,beneficial_opportunity,best_action_id,condition_id,decision_step,kv_pressure,max_advantage,mixed_beneficial_and_harmful,num_non_sbs_branches,oracle_headroom,q_ref_sbs_anwg,queue_pressure_proxy,regime_stage,resource_binding,schema_version,source_dataset,state_id,window_index,worst_action_id
0.001953125,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22303,0.199625,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22303,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.001953125,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22304,0.19975,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22304,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.001953125,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22305,0.199875,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22305,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.001953125,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22306,0.2,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22306,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.001953125,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22307,0.200125,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22307,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.001953125,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22308,0.20025,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22308,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.001953125,0,1,kv_capacity,0,523b3a6be02a77ca36ec611e12421d4e3ece50aeb4f0201d894244841a3f66d0,kv_8000,22309,0.200375,0.0,0,1,0.0,1.0,0.01,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22309,76,523b3a6be02a77ca36ec611e12421d4e3ece50aeb4f0201d894244841a3f66d0
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22310,0.248625,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22310,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22311,0.248875,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22311,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22312,0.249125,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22312,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22313,0.249375,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22313,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22314,0.249625,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22314,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22315,0.249875,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22315,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22316,0.250125,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22316,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22317,0.250375,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22317,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22318,0.250625,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22318,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22319,0.250875,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22319,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22320,0.251125,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22320,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22321,0.251375,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22321,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22322,0.251625,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22322,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22323,0.251875,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22323,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22324,0.252125,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22324,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22325,0.252375,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22325,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22326,0.252625,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22326,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22327,0.252875,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22327,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22328,0.253125,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22328,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22329,0.253375,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22329,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22330,0.253625,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22330,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22331,0.253875,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22331,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22332,0.254125,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22332,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22333,0.254375,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22333,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22334,0.254625,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22334,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22335,0.254875,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22335,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22336,0.255125,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22336,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22337,0.255375,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22337,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22338,0.255625,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22338,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22339,0.255875,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22339,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22340,0.256125,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22340,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22341,0.256375,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22341,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22342,0.256625,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22342,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22343,0.256875,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22343,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22344,0.257125,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22344,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22345,0.257375,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22345,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22346,0.257625,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22346,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22347,0.257875,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22347,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22348,0.258125,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22348,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22349,0.258375,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22349,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22350,0.258625,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22350,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22351,0.258875,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22351,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22352,0.259125,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22352,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22353,0.259375,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22353,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22354,0.259625,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22354,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22355,0.259875,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22355,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22356,0.260125,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22356,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22357,0.260375,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22357,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22358,0.260625,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22358,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
0.00390625,0,1,kv_capacity,0,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5,kv_8000,22359,0.260875,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w076::kv_capacity::kv_8000::step22359,76,6edda419eb32cdd9ba0b57ee45bc80cdb134338ea6ab16ef0982d35e59fc0eb5
