active_max,active_mean,active_p95,active_p99,active_util_max,active_util_p95,active_util_p99,anwg,canonical_scenario_id,completion_fraction,error,frac_steps_queue_positive,gpu_max_active_sequences,gpu_max_batch_tokens,gpu_max_kv_tokens,kv_utilization_max,kv_utilization_mean,kv_utilization_p95,kv_utilization_p99,load_factor_lambda,mean_latency,mean_ttft,n_requests_base,n_requests_scaled,n_steps,num_completed,num_dropped,num_total,p95_latency,p95_ttft,p99_latency,p99_ttft,policy_id,queue_length_max,queue_length_mean,queue_length_p95,queue_length_p99,request_throughput,scenario_id,seed,sim_duration,slo_violation_rate,source_dataset,status,token_throughput,weighted_completion_fraction,weighted_goodput,window_index,workload_id
2.0,1.019560464848694,1.0,2.0,0.00390625,0.001953125,0.00390625,0.175,PUBLIC_TRACE::burstgpt::w1404::augmented,0.175,,0.00391209296973881,512,512,8000000,0.0002685,0.00013360269244045567,0.000240125,0.00025825,2.0,0.254171,0.003057,200,200,8691,35,0,200,0.652,0.005,1.04458,0.005,full_prefill,2.0,0.004142216085605799,0.0,0.0,0.167064,burstgpt::w1404::augmented__load_scaling_lambda2,20260820,209.5,0.0,burstgpt,success,42.119332,0.175,1.0,1404,public_replay_load_scaling_v1
2.0,1.0212365888729122,1.0,2.0,0.00390625,0.001953125,0.00390625,0.175,PUBLIC_TRACE::burstgpt::w1404::augmented,0.175,,0.0037606459462448845,512,512,8000000,0.000268625,0.0001311200226744829,0.0002395,0.00025795000000000006,2.0,0.2648,0.013686,200,200,9041,35,0,200,0.6642,0.0293,1.0576,0.03,chunked_prefill_small,2.0,0.003981860413671054,0.0,0.0,0.167064,burstgpt::w1404::augmented__load_scaling_lambda2,20260820,209.5,0.0,burstgpt,success,42.119332,0.175,1.0,1404,public_replay_load_scaling_v1
2.0,1.019560464848694,1.0,2.0,0.00390625,0.001953125,0.00390625,0.175,PUBLIC_TRACE::burstgpt::w1404::augmented,0.175,,0.00391209296973881,512,512,8000000,0.0002685,0.00013360269244045567,0.000240125,0.00025825,2.0,0.254171,0.003057,200,200,8691,35,0,200,0.652,0.005,1.04458,0.005,estimated_service_time_first,2.0,0.004142216085605799,0.0,0.0,0.167064,burstgpt::w1404::augmented__load_scaling_lambda2,20260820,209.5,0.0,burstgpt,success,42.119332,0.175,1.0,1404,public_replay_load_scaling_v1
2.0,1.019560464848694,1.0,2.0,0.00390625,0.001953125,0.00390625,0.175,PUBLIC_TRACE::burstgpt::w1404::augmented,0.175,,0.00391209296973881,512,512,8000000,0.0002685,0.00013360269244045567,0.000240125,0.00025825,2.0,0.254171,0.003057,200,200,8691,35,0,200,0.652,0.005,1.04458,0.005,weighted_fair_share,2.0,0.004142216085605799,0.0,0.0,0.167064,burstgpt::w1404::augmented__load_scaling_lambda2,20260820,209.5,0.0,burstgpt,success,42.119332,0.175,1.0,1404,public_replay_load_scaling_v1
2.0,1.019560464848694,1.0,2.0,0.00390625,0.001953125,0.00390625,0.175,PUBLIC_TRACE::burstgpt::w1404::augmented,0.175,,0.00391209296973881,512,512,8000000,0.0002685,0.00013360269244045567,0.000240125,0.00025825,2.0,0.254171,0.003057,200,200,8691,35,0,200,0.652,0.005,1.04458,0.005,least_laxity_first,2.0,0.004142216085605799,0.0,0.0,0.167064,burstgpt::w1404::augmented__load_scaling_lambda2,20260820,209.5,0.0,burstgpt,success,42.119332,0.175,1.0,1404,public_replay_load_scaling_v1
2.0,1.019560464848694,1.0,2.0,0.00390625,0.001953125,0.00390625,0.175,PUBLIC_TRACE::burstgpt::w1404::augmented,0.175,,0.00391209296973881,512,512,8000000,0.0002685,0.00013360269244045567,0.000240125,0.00025825,2.0,0.254171,0.003057,200,200,8691,35,0,200,0.652,0.005,1.04458,0.005,kv_constrained_online,2.0,0.004142216085605799,0.0,0.0,0.167064,burstgpt::w1404::augmented__load_scaling_lambda2,20260820,209.5,0.0,burstgpt,success,42.119332,0.175,1.0,1404,public_replay_load_scaling_v1
2.0,1.019560464848694,1.0,2.0,0.00390625,0.001953125,0.00390625,0.175,PUBLIC_TRACE::burstgpt::w1404::augmented,0.175,,0.00391209296973881,512,512,8000000,0.0002685,0.00013360269244045567,0.000240125,0.00025825,2.0,0.254171,0.003057,200,200,8691,35,0,200,0.652,0.005,1.04458,0.005,official_vtc_joint_token_budget_remap,2.0,0.004142216085605799,0.0,0.0,0.167064,burstgpt::w1404::augmented__load_scaling_lambda2,20260820,209.5,0.0,burstgpt,success,42.119332,0.175,1.0,1404,public_replay_load_scaling_v1
2.0,1.019560464848694,1.0,2.0,0.00390625,0.001953125,0.00390625,0.175,PUBLIC_TRACE::burstgpt::w1404::augmented,0.175,,0.00391209296973881,512,512,8000000,0.0002685,0.00013360269244045567,0.000240125,0.00025825,2.0,0.254171,0.003057,200,200,8691,35,0,200,0.652,0.005,1.04458,0.005,vllm_style_continuous_batching,2.0,0.004142216085605799,0.0,0.0,0.167064,burstgpt::w1404::augmented__load_scaling_lambda2,20260820,209.5,0.0,burstgpt,success,42.119332,0.175,1.0,1404,public_replay_load_scaling_v1
2.0,1.0133517740305336,1.0,2.0,0.00390625,0.001953125,0.00390625,0.3,PUBLIC_TRACE::burstgpt::w1404::augmented,0.3,,0.003138464811958083,512,512,8000000,0.00039675,0.00014550874381616044,0.000252,0.00027000250000000004,4.0,0.3185,0.00305,200,200,18799,60,0,200,1.23745,0.005,1.28222,0.005,full_prefill,2.0,0.003244853449651577,0.0,0.0,0.295567,burstgpt::w1404::augmented__load_scaling_lambda4,20260820,203.0,0.0,burstgpt,success,93.53202,0.3,1.0,1404,public_replay_load_scaling_v1
2.0,1.0158500696990036,1.0,2.0,0.00390625,0.001953125,0.00390625,0.3,PUBLIC_TRACE::burstgpt::w1404::augmented,0.3,,0.0030461046001342353,512,512,8000000,0.000397375,0.00014338739738757809,0.00025175,0.00027278999999999997,4.0,0.328933,0.013483,200,200,19369,60,0,200,1.24945,0.02905,1.29422,0.03,chunked_prefill_small,2.0,0.003149362383189633,0.0,0.0,0.295567,burstgpt::w1404::augmented__load_scaling_lambda4,20260820,203.0,0.0,burstgpt,success,93.53202,0.3,1.0,1404,public_replay_load_scaling_v1
2.0,1.0133517740305336,1.0,2.0,0.00390625,0.001953125,0.00390625,0.3,PUBLIC_TRACE::burstgpt::w1404::augmented,0.3,,0.003138464811958083,512,512,8000000,0.00039675,0.00014550874381616044,0.000252,0.00027000250000000004,4.0,0.3185,0.00305,200,200,18799,60,0,200,1.23745,0.005,1.28222,0.005,estimated_service_time_first,2.0,0.003244853449651577,0.0,0.0,0.295567,burstgpt::w1404::augmented__load_scaling_lambda4,20260820,203.0,0.0,burstgpt,success,93.53202,0.3,1.0,1404,public_replay_load_scaling_v1
2.0,1.0133517740305336,1.0,2.0,0.00390625,0.001953125,0.00390625,0.3,PUBLIC_TRACE::burstgpt::w1404::augmented,0.3,,0.003138464811958083,512,512,8000000,0.00039675,0.00014550874381616044,0.000252,0.00027000250000000004,4.0,0.3185,0.00305,200,200,18799,60,0,200,1.23745,0.005,1.28222,0.005,weighted_fair_share,2.0,0.003244853449651577,0.0,0.0,0.295567,burstgpt::w1404::augmented__load_scaling_lambda4,20260820,203.0,0.0,burstgpt,success,93.53202,0.3,1.0,1404,public_replay_load_scaling_v1
2.0,1.0133517740305336,1.0,2.0,0.00390625,0.001953125,0.00390625,0.3,PUBLIC_TRACE::burstgpt::w1404::augmented,0.3,,0.003138464811958083,512,512,8000000,0.00039675,0.00014550874381616044,0.000252,0.00027000250000000004,4.0,0.3185,0.00305,200,200,18799,60,0,200,1.23745,0.005,1.28222,0.005,least_laxity_first,2.0,0.003244853449651577,0.0,0.0,0.295567,burstgpt::w1404::augmented__load_scaling_lambda4,20260820,203.0,0.0,burstgpt,success,93.53202,0.3,1.0,1404,public_replay_load_scaling_v1
2.0,1.0133517740305336,1.0,2.0,0.00390625,0.001953125,0.00390625,0.3,PUBLIC_TRACE::burstgpt::w1404::augmented,0.3,,0.003138464811958083,512,512,8000000,0.00039675,0.00014550874381616044,0.000252,0.00027000250000000004,4.0,0.3185,0.00305,200,200,18799,60,0,200,1.23745,0.005,1.28222,0.005,kv_constrained_online,2.0,0.003244853449651577,0.0,0.0,0.295567,burstgpt::w1404::augmented__load_scaling_lambda4,20260820,203.0,0.0,burstgpt,success,93.53202,0.3,1.0,1404,public_replay_load_scaling_v1
2.0,1.0133517740305336,1.0,2.0,0.00390625,0.001953125,0.00390625,0.3,PUBLIC_TRACE::burstgpt::w1404::augmented,0.3,,0.003138464811958083,512,512,8000000,0.00039675,0.00014550874381616044,0.000252,0.00027000250000000004,4.0,0.3185,0.00305,200,200,18799,60,0,200,1.23745,0.005,1.28222,0.005,official_vtc_joint_token_budget_remap,2.0,0.003244853449651577,0.0,0.0,0.295567,burstgpt::w1404::augmented__load_scaling_lambda4,20260820,203.0,0.0,burstgpt,success,93.53202,0.3,1.0,1404,public_replay_load_scaling_v1
2.0,1.0133517740305336,1.0,2.0,0.00390625,0.001953125,0.00390625,0.3,PUBLIC_TRACE::burstgpt::w1404::augmented,0.3,,0.003138464811958083,512,512,8000000,0.00039675,0.00014550874381616044,0.000252,0.00027000250000000004,4.0,0.3185,0.00305,200,200,18799,60,0,200,1.23745,0.005,1.28222,0.005,vllm_style_continuous_batching,2.0,0.003244853449651577,0.0,0.0,0.295567,burstgpt::w1404::augmented__load_scaling_lambda4,20260820,203.0,0.0,burstgpt,success,93.53202,0.3,1.0,1404,public_replay_load_scaling_v1
3.0,1.0927390556804655,2.0,2.0,0.005859375,0.00390625,0.00390625,0.545,PUBLIC_TRACE::burstgpt::w1404::augmented,0.545,,0.002803861923026055,512,512,8000000,0.000538625,0.0001648017094299696,0.0003392249999999994,0.0004803649999999998,8.0,0.38,0.003064,200,200,37805,109,0,200,1.2088,0.005,1.265,0.005,full_prefill,2.0,0.002909668033328925,0.0,0.0,0.541615,burstgpt::w1404::augmented__load_scaling_lambda8,20260820,201.25,0.0,burstgpt,success,204.695652,0.545,1.0,1404,public_replay_load_scaling_v1
3.0,1.0969233551187,2.0,2.0,0.005859375,0.00390625,0.00390625,0.545,PUBLIC_TRACE::burstgpt::w1404::augmented,0.545,,0.0027382397768076256,512,512,8000000,0.00054025,0.00016300985507995144,0.00033881250000000003,0.00048097500000000035,8.0,0.390569,0.013633,200,200,38711,109,0,200,1.2208,0.0296,1.277,0.03,chunked_prefill_small,2.0,0.0028415695797060266,0.0,0.0,0.541615,burstgpt::w1404::augmented__load_scaling_lambda8,20260820,201.25,0.0,burstgpt,success,204.695652,0.545,1.0,1404,public_replay_load_scaling_v1
3.0,1.0927390556804655,2.0,2.0,0.005859375,0.00390625,0.00390625,0.545,PUBLIC_TRACE::burstgpt::w1404::augmented,0.545,,0.002803861923026055,512,512,8000000,0.000538625,0.0001648017094299696,0.0003392249999999994,0.0004803649999999998,8.0,0.38,0.003064,200,200,37805,109,0,200,1.2088,0.005,1.265,0.005,estimated_service_time_first,2.0,0.002909668033328925,0.0,0.0,0.541615,burstgpt::w1404::augmented__load_scaling_lambda8,20260820,201.25,0.0,burstgpt,success,204.695652,0.545,1.0,1404,public_replay_load_scaling_v1
3.0,1.0927390556804655,2.0,2.0,0.005859375,0.00390625,0.00390625,0.545,PUBLIC_TRACE::burstgpt::w1404::augmented,0.545,,0.002803861923026055,512,512,8000000,0.000538625,0.0001648017094299696,0.0003392249999999994,0.0004803649999999998,8.0,0.38,0.003064,200,200,37805,109,0,200,1.2088,0.005,1.265,0.005,weighted_fair_share,2.0,0.002909668033328925,0.0,0.0,0.541615,burstgpt::w1404::augmented__load_scaling_lambda8,20260820,201.25,0.0,burstgpt,success,204.695652,0.545,1.0,1404,public_replay_load_scaling_v1
3.0,1.0927390556804655,2.0,2.0,0.005859375,0.00390625,0.00390625,0.545,PUBLIC_TRACE::burstgpt::w1404::augmented,0.545,,0.002803861923026055,512,512,8000000,0.000538625,0.0001648017094299696,0.0003392249999999994,0.0004803649999999998,8.0,0.38,0.003064,200,200,37805,109,0,200,1.2088,0.005,1.265,0.005,least_laxity_first,2.0,0.002909668033328925,0.0,0.0,0.541615,burstgpt::w1404::augmented__load_scaling_lambda8,20260820,201.25,0.0,burstgpt,success,204.695652,0.545,1.0,1404,public_replay_load_scaling_v1
3.0,1.0927390556804655,2.0,2.0,0.005859375,0.00390625,0.00390625,0.545,PUBLIC_TRACE::burstgpt::w1404::augmented,0.545,,0.002803861923026055,512,512,8000000,0.000538625,0.0001648017094299696,0.0003392249999999994,0.0004803649999999998,8.0,0.38,0.003064,200,200,37805,109,0,200,1.2088,0.005,1.265,0.005,kv_constrained_online,2.0,0.002909668033328925,0.0,0.0,0.541615,burstgpt::w1404::augmented__load_scaling_lambda8,20260820,201.25,0.0,burstgpt,success,204.695652,0.545,1.0,1404,public_replay_load_scaling_v1
3.0,1.0927390556804655,2.0,2.0,0.005859375,0.00390625,0.00390625,0.545,PUBLIC_TRACE::burstgpt::w1404::augmented,0.545,,0.002803861923026055,512,512,8000000,0.000538625,0.0001648017094299696,0.0003392249999999994,0.0004803649999999998,8.0,0.38,0.003064,200,200,37805,109,0,200,1.2088,0.005,1.265,0.005,official_vtc_joint_token_budget_remap,2.0,0.002909668033328925,0.0,0.0,0.541615,burstgpt::w1404::augmented__load_scaling_lambda8,20260820,201.25,0.0,burstgpt,success,204.695652,0.545,1.0,1404,public_replay_load_scaling_v1
3.0,1.0927390556804655,2.0,2.0,0.005859375,0.00390625,0.00390625,0.545,PUBLIC_TRACE::burstgpt::w1404::augmented,0.545,,0.002803861923026055,512,512,8000000,0.000538625,0.0001648017094299696,0.0003392249999999994,0.0004803649999999998,8.0,0.38,0.003064,200,200,37805,109,0,200,1.2088,0.005,1.265,0.005,vllm_style_continuous_batching,2.0,0.002909668033328925,0.0,0.0,0.541615,burstgpt::w1404::augmented__load_scaling_lambda8,20260820,201.25,0.0,burstgpt,success,204.695652,0.545,1.0,1404,public_replay_load_scaling_v1
3.0,1.1420698835274543,2.0,2.0,0.005859375,0.00390625,0.00390625,0.98,PUBLIC_TRACE::burstgpt::w1404::augmented,0.98,,0.0025557404326123126,512,512,8000000,0.000597,0.00017988544425956738,0.000369125,0.000465875,16.0,0.43898,0.00325,200,200,75125,196,0,200,1.203,0.005125,1.265,0.006025,full_prefill,2.0,0.0026222961730449253,0.0,0.0,0.969098,burstgpt::w1404::augmented__load_scaling_lambda16,20260820,202.25,0.0,burstgpt,success,423.233622,0.98,1.0,1404,public_replay_load_scaling_v1
3.0,1.1486209016125446,2.0,2.0,0.005859375,0.00390625,0.00390625,0.98,PUBLIC_TRACE::burstgpt::w1404::augmented,0.98,,0.0025110184010567202,512,512,8000000,0.000595,0.00017861310372336949,0.000368375,0.00046592250000000057,16.0,0.449332,0.013602,200,200,76463,196,0,200,1.215,0.03,1.277,0.033525,chunked_prefill_small,2.0,0.0025764095052509058,0.0,0.0,0.969098,burstgpt::w1404::augmented__load_scaling_lambda16,20260820,202.25,0.0,burstgpt,success,423.233622,0.98,1.0,1404,public_replay_load_scaling_v1
3.0,1.1420698835274543,2.0,2.0,0.005859375,0.00390625,0.00390625,0.98,PUBLIC_TRACE::burstgpt::w1404::augmented,0.98,,0.0025557404326123126,512,512,8000000,0.000597,0.00017988544425956738,0.000369125,0.000465875,16.0,0.43898,0.00325,200,200,75125,196,0,200,1.203,0.005125,1.265,0.006025,estimated_service_time_first,2.0,0.0026222961730449253,0.0,0.0,0.969098,burstgpt::w1404::augmented__load_scaling_lambda16,20260820,202.25,0.0,burstgpt,success,423.233622,0.98,1.0,1404,public_replay_load_scaling_v1
3.0,1.1420698835274543,2.0,2.0,0.005859375,0.00390625,0.00390625,0.98,PUBLIC_TRACE::burstgpt::w1404::augmented,0.98,,0.0025557404326123126,512,512,8000000,0.000597,0.00017988544425956738,0.000369125,0.000465875,16.0,0.43898,0.00325,200,200,75125,196,0,200,1.203,0.005125,1.265,0.006025,weighted_fair_share,2.0,0.0026222961730449253,0.0,0.0,0.969098,burstgpt::w1404::augmented__load_scaling_lambda16,20260820,202.25,0.0,burstgpt,success,423.233622,0.98,1.0,1404,public_replay_load_scaling_v1
3.0,1.1420698835274543,2.0,2.0,0.005859375,0.00390625,0.00390625,0.98,PUBLIC_TRACE::burstgpt::w1404::augmented,0.98,,0.0025557404326123126,512,512,8000000,0.000597,0.00017988544425956738,0.000369125,0.000465875,16.0,0.43898,0.00325,200,200,75125,196,0,200,1.203,0.005125,1.265,0.006025,least_laxity_first,2.0,0.0026222961730449253,0.0,0.0,0.969098,burstgpt::w1404::augmented__load_scaling_lambda16,20260820,202.25,0.0,burstgpt,success,423.233622,0.98,1.0,1404,public_replay_load_scaling_v1
3.0,1.1420698835274543,2.0,2.0,0.005859375,0.00390625,0.00390625,0.98,PUBLIC_TRACE::burstgpt::w1404::augmented,0.98,,0.0025557404326123126,512,512,8000000,0.000597,0.00017988544425956738,0.000369125,0.000465875,16.0,0.43898,0.00325,200,200,75125,196,0,200,1.203,0.005125,1.265,0.006025,kv_constrained_online,2.0,0.0026222961730449253,0.0,0.0,0.969098,burstgpt::w1404::augmented__load_scaling_lambda16,20260820,202.25,0.0,burstgpt,success,423.233622,0.98,1.0,1404,public_replay_load_scaling_v1
3.0,1.1420698835274543,2.0,2.0,0.005859375,0.00390625,0.00390625,0.98,PUBLIC_TRACE::burstgpt::w1404::augmented,0.98,,0.0025557404326123126,512,512,8000000,0.000597,0.00017988544425956738,0.000369125,0.000465875,16.0,0.43898,0.00325,200,200,75125,196,0,200,1.203,0.005125,1.265,0.006025,official_vtc_joint_token_budget_remap,2.0,0.0026222961730449253,0.0,0.0,0.969098,burstgpt::w1404::augmented__load_scaling_lambda16,20260820,202.25,0.0,burstgpt,success,423.233622,0.98,1.0,1404,public_replay_load_scaling_v1
3.0,1.0875119852807795,2.0,2.0,0.005859375,0.00390625,0.00390625,0.955,PUBLIC_TRACE::burstgpt::w1404::augmented,0.955,,0.050195651610562594,512,512,8000000,0.000597,0.0001699095500012957,0.0003552687499999993,0.000464625,16.0,0.44067,0.003236,200,200,77178,191,5,200,1.203,0.005,1.265,0.00555,vllm_style_continuous_batching,5.0,0.14019539246935656,1.0,5.0,0.955,burstgpt::w1404::augmented__load_scaling_lambda16,20260820,200.0,0.0,burstgpt,success,418.705,0.955,1.0,1404,public_replay_load_scaling_v1
4.0,1.3370481068172602,2.0,3.0,0.0078125,0.00390625,0.005859375,1.0,PUBLIC_TRACE::burstgpt::w1404::augmented,1.0,,0.002928763461047446,512,512,8000000,0.00064175,0.00021173438931527011,0.00042275,0.00056,32.0,0.44647,0.003385,200,200,66581,200,0,200,1.203675,0.005263,1.265005,0.006003,full_prefill,2.0,0.0030038599600486627,0.0,0.0,1.916131,burstgpt::w1404::augmented__load_scaling_lambda32,20260820,104.377,0.0,burstgpt,success,850.925012,1.0,1.0,1404,public_replay_load_scaling_v1
4.0,1.3501237422012775,2.0,3.0,0.0078125,0.00390625,0.005859375,1.0,PUBLIC_TRACE::burstgpt::w1404::augmented,1.0,,0.0028897879340239185,512,512,8000000,0.000644625,0.00021110561619170409,0.0004245,0.0005587775000000002,32.0,0.456885,0.0138,200,200,67479,200,0,200,1.215675,0.030263,1.277005,0.033752,chunked_prefill_small,2.0,0.0029638850605373523,0.0,0.0,1.915911,burstgpt::w1404::augmented__load_scaling_lambda32,20260820,104.389,0.0,burstgpt,success,850.827194,1.0,1.0,1404,public_replay_load_scaling_v1
4.0,1.3370481068172602,2.0,3.0,0.0078125,0.00390625,0.005859375,1.0,PUBLIC_TRACE::burstgpt::w1404::augmented,1.0,,0.002928763461047446,512,512,8000000,0.00064175,0.00021173438931527011,0.00042275,0.00056,32.0,0.44647,0.003385,200,200,66581,200,0,200,1.203675,0.005263,1.265005,0.006003,estimated_service_time_first,2.0,0.0030038599600486627,0.0,0.0,1.916131,burstgpt::w1404::augmented__load_scaling_lambda32,20260820,104.377,0.0,burstgpt,success,850.925012,1.0,1.0,1404,public_replay_load_scaling_v1
4.0,1.3370481068172602,2.0,3.0,0.0078125,0.00390625,0.005859375,1.0,PUBLIC_TRACE::burstgpt::w1404::augmented,1.0,,0.002928763461047446,512,512,8000000,0.00064175,0.00021173438931527011,0.00042275,0.00056,32.0,0.44647,0.003385,200,200,66581,200,0,200,1.203675,0.005263,1.265005,0.006003,weighted_fair_share,2.0,0.0030038599600486627,0.0,0.0,1.916131,burstgpt::w1404::augmented__load_scaling_lambda32,20260820,104.377,0.0,burstgpt,success,850.925012,1.0,1.0,1404,public_replay_load_scaling_v1
4.0,1.3370481068172602,2.0,3.0,0.0078125,0.00390625,0.005859375,1.0,PUBLIC_TRACE::burstgpt::w1404::augmented,1.0,,0.002928763461047446,512,512,8000000,0.00064175,0.00021173438931527011,0.00042275,0.00056,32.0,0.44647,0.003385,200,200,66581,200,0,200,1.203675,0.005263,1.265005,0.006003,least_laxity_first,2.0,0.0030038599600486627,0.0,0.0,1.916131,burstgpt::w1404::augmented__load_scaling_lambda32,20260820,104.377,0.0,burstgpt,success,850.925012,1.0,1.0,1404,public_replay_load_scaling_v1
4.0,1.3370481068172602,2.0,3.0,0.0078125,0.00390625,0.005859375,1.0,PUBLIC_TRACE::burstgpt::w1404::augmented,1.0,,0.002928763461047446,512,512,8000000,0.00064175,0.00021173438931527011,0.00042275,0.00056,32.0,0.44647,0.003385,200,200,66581,200,0,200,1.203675,0.005263,1.265005,0.006003,kv_constrained_online,2.0,0.0030038599600486627,0.0,0.0,1.916131,burstgpt::w1404::augmented__load_scaling_lambda32,20260820,104.377,0.0,burstgpt,success,850.925012,1.0,1.0,1404,public_replay_load_scaling_v1
4.0,1.3370481068172602,2.0,3.0,0.0078125,0.00390625,0.005859375,1.0,PUBLIC_TRACE::burstgpt::w1404::augmented,1.0,,0.002928763461047446,512,512,8000000,0.00064175,0.00021173438931527011,0.00042275,0.00056,32.0,0.44647,0.003385,200,200,66581,200,0,200,1.203675,0.005263,1.265005,0.006003,official_vtc_joint_token_budget_remap,2.0,0.0030038599600486627,0.0,0.0,1.916131,burstgpt::w1404::augmented__load_scaling_lambda32,20260820,104.377,0.0,burstgpt,success,850.925012,1.0,1.0,1404,public_replay_load_scaling_v1
4.0,0.7145849119252152,2.0,3.0,0.0078125,0.00390625,0.005859375,0.955,PUBLIC_TRACE::burstgpt::w1404::augmented,0.955,,0.47143209855521595,512,512,8000000,0.00064175,0.0001116436866257439,0.000373,0.0005035550000000003,32.0,0.440804,0.003369,200,200,117457,191,9,200,1.20325,0.00525,1.26505,0.005775,vllm_style_continuous_batching,9.0,4.044858969665494,9.0,9.0,1.245574,burstgpt::w1404::augmented__load_scaling_lambda32,20260820,153.343,0.0,burstgpt,success,546.102528,0.955,1.0,1404,public_replay_load_scaling_v1
5.0,1.865780814453084,4.0,4.0,0.009765625,0.0078125,0.0078125,1.0,PUBLIC_TRACE::burstgpt::w1404::augmented,1.0,,0.004086936474336135,512,512,8000000,0.00094775,0.00029546358434808125,0.000603875,0.000772625,64.0,0.446563,0.003478,200,200,47713,200,0,200,1.203912,0.0055,1.265008,0.006006,full_prefill,2.0,0.00419172971726783,0.0,0.0,3.787951,burstgpt::w1404::augmented__load_scaling_lambda64,20260820,52.799,0.0,burstgpt,success,1682.172011,1.0,1.0,1404,public_replay_load_scaling_v1
5.0,1.9017053875216565,4.0,4.0,0.009765625,0.0078125,0.0078125,1.0,PUBLIC_TRACE::burstgpt::w1404::augmented,1.0,,0.004070386373598848,512,512,8000000,0.000948625,0.0002973510316863924,0.0006074624999999996,0.0007743600000000006,64.0,0.456978,0.013893,200,200,47907,200,0,200,1.215912,0.030381,1.277008,0.033876,chunked_prefill_small,2.0,0.004174755254973178,0.0,0.0,3.78709,burstgpt::w1404::augmented__load_scaling_lambda64,20260820,52.811,0.0,burstgpt,success,1681.789779,1.0,1.0,1404,public_replay_load_scaling_v1
5.0,1.865780814453084,4.0,4.0,0.009765625,0.0078125,0.0078125,1.0,PUBLIC_TRACE::burstgpt::w1404::augmented,1.0,,0.004086936474336135,512,512,8000000,0.00094775,0.00029546358434808125,0.000603875,0.000772625,64.0,0.446563,0.003478,200,200,47713,200,0,200,1.203912,0.0055,1.265008,0.006006,estimated_service_time_first,2.0,0.00419172971726783,0.0,0.0,3.787951,burstgpt::w1404::augmented__load_scaling_lambda64,20260820,52.799,0.0,burstgpt,success,1682.172011,1.0,1.0,1404,public_replay_load_scaling_v1
5.0,1.865780814453084,4.0,4.0,0.009765625,0.0078125,0.0078125,1.0,PUBLIC_TRACE::burstgpt::w1404::augmented,1.0,,0.004086936474336135,512,512,8000000,0.00094775,0.00029546358434808125,0.000603875,0.000772625,64.0,0.446563,0.003478,200,200,47713,200,0,200,1.203912,0.0055,1.265008,0.006006,weighted_fair_share,2.0,0.00419172971726783,0.0,0.0,3.787951,burstgpt::w1404::augmented__load_scaling_lambda64,20260820,52.799,0.0,burstgpt,success,1682.172011,1.0,1.0,1404,public_replay_load_scaling_v1
5.0,1.865780814453084,4.0,4.0,0.009765625,0.0078125,0.0078125,1.0,PUBLIC_TRACE::burstgpt::w1404::augmented,1.0,,0.004086936474336135,512,512,8000000,0.00094775,0.00029546358434808125,0.000603875,0.000772625,64.0,0.446563,0.003478,200,200,47713,200,0,200,1.203912,0.0055,1.265008,0.006006,least_laxity_first,2.0,0.00419172971726783,0.0,0.0,3.787951,burstgpt::w1404::augmented__load_scaling_lambda64,20260820,52.799,0.0,burstgpt,success,1682.172011,1.0,1.0,1404,public_replay_load_scaling_v1
5.0,1.865780814453084,4.0,4.0,0.009765625,0.0078125,0.0078125,1.0,PUBLIC_TRACE::burstgpt::w1404::augmented,1.0,,0.004086936474336135,512,512,8000000,0.00094775,0.00029546358434808125,0.000603875,0.000772625,64.0,0.446563,0.003478,200,200,47713,200,0,200,1.203912,0.0055,1.265008,0.006006,kv_constrained_online,2.0,0.00419172971726783,0.0,0.0,3.787951,burstgpt::w1404::augmented__load_scaling_lambda64,20260820,52.799,0.0,burstgpt,success,1682.172011,1.0,1.0,1404,public_replay_load_scaling_v1
5.0,1.865780814453084,4.0,4.0,0.009765625,0.0078125,0.0078125,1.0,PUBLIC_TRACE::burstgpt::w1404::augmented,1.0,,0.004086936474336135,512,512,8000000,0.00094775,0.00029546358434808125,0.000603875,0.000772625,64.0,0.446563,0.003478,200,200,47713,200,0,200,1.203912,0.0055,1.265008,0.006006,official_vtc_joint_token_budget_remap,2.0,0.00419172971726783,0.0,0.0,3.787951,burstgpt::w1404::augmented__load_scaling_lambda64,20260820,52.799,0.0,burstgpt,success,1682.172011,1.0,1.0,1404,public_replay_load_scaling_v1
5.0,0.869006574519853,3.0,4.0,0.009765625,0.005859375,0.0078125,0.955,PUBLIC_TRACE::burstgpt::w1404::augmented,0.955,,0.546451312315577,512,512,8000000,0.00094775,0.00013576953331262618,0.000517625,0.0007061650000000009,64.0,0.440891,0.003457,200,200,96585,191,9,200,1.203625,0.005438,1.265075,0.005888,vllm_style_continuous_batching,9.0,4.789988093389242,9.0,9.0,1.878608,burstgpt::w1404::augmented__load_scaling_lambda64,20260820,101.671,0.0,burstgpt,success,823.646861,0.955,1.0,1404,public_replay_load_scaling_v1
9.0,3.384647555318987,6.0,7.0,0.017578125,0.01171875,0.013671875,1.0,PUBLIC_TRACE::burstgpt::w1404::augmented,1.0,,0.007413884875674854,512,512,8000000,0.001626625,0.0005359863936202571,0.0009893687499999996,0.0012184937499999987,128.0,0.446604,0.003519,200,200,26302,200,0,200,1.204056,0.005509,1.265504,0.006003,full_prefill,2.0,0.007603984487871644,0.0,0.0,7.404665,burstgpt::w1404::augmented__load_scaling_lambda128,20260820,27.01,0.0,burstgpt,success,3288.300629,1.0,1.0,1404,public_replay_load_scaling_v1
